,clean_sentence,clean_token,ref_type,original_ref_type
390,tar bubble street summer heat pungent odor,odor pungent tar  ,Olfactive,Quality
506,garlic crush paste give strong aroma,aroma garlic strong  ,Olfactive,Quality
365,sharp ammonia sting nostril spill floor,ammonia sharp  ,Olfactive,Quality
36,freshly paint wall give chemical clean scent,chemical clean scent  ,Olfactive,Quality
139,detergent aisle grocery store smell artificial floral,detergent floral smell  ,Olfactive,Quality
253,tang tomato vine cling hand garden,tomato tang  ,Olfactive,Quality
303,chimney smoke drift village evening air,smoke  ,Olfactive,Quality
377,chopped cilantro release earthy sharp fragrance,cilantro earthy fragrance sharp  ,Olfactive,Quality
59,damp page ancient book exude musty earthy smell,earthy musty smell  ,Olfactive,Quality
111,scent cinnamon bun waft bakery door,cinnamon scent  ,Olfactive,Quality
449,campfire blanket smell smoke wood ash,ash blanket smoke wood  ,Olfactive,Quality
505,uncooked rice sack emit faint earthy smell,earthy rice smell  ,Olfactive,Quality
262,puppy breath soft yeasty sweet,yeasty sweet  ,Olfactive,Quality
556,scent shampoo trail air shower,shampoo scent  ,Olfactive,Quality
297,whiff perfume remind mother,perfume whiff  ,Olfactive,Quality
150,fresh cilantro emit pungent citrusy scent,pungent scent  ,Olfactive,Quality
266,match strike flare sulfur scent,scent sulfur  ,Olfactive,Quality
553,uncooked rice sack emit faint earthy smell,earthy rice smell  ,Olfactive,Quality
38,blossom citrus tree envelop orchard zesty perfume,perfume zesty  ,Olfactive,Quality
416,baby blanket soft scent milk powder,milk powder scent  ,Olfactive,Quality
307,wood polish scent linger antique table,polish scent  ,Olfactive,Quality
198,carpet shampoo leave room strong soapy odor,odor shampoo soapy,Olfactive,Quality
537,baking cookie fill room vanilla chocolate smell,chocolate cookie smell vanilla  ,Olfactive,Quality
146,humid cave carry scent mineral earth,scent  ,Olfactive,Quality
521,hairbrush carry lingering scent shampoo oil,oil scent shampoo  ,Olfactive,Quality
147,nose wrinkle unpleasant odor public restroom,odor unpleasant  ,Olfactive,Quality
405,child blanket smell detergent mother perfume,detergent perfume smell  ,Olfactive,Quality
325,candle shop filled spicy woody sweet scent,scent spicy sweet woody  ,Olfactive,Quality
452,fresh pear sliced emit crisp fruity aroma,aroma crisp fruity pear  ,Olfactive,Quality
123,fresh rain hit asphalt create earthy smell,asphalt earthy rain smell  ,Olfactive,Quality
485,bakery scent butter sugar vanilla drift street,butter sugar vanilla  ,Olfactive,Quality
96,musty scent mix hay manure,hay manure musty scent  ,Olfactive,Quality
143,bakery sweet scent sugar glaze donut rise morning,scent sugar sweet  ,Olfactive,Quality
239,dog fur smell outside adventure,fur smell  ,Olfactive,Quality
364,scent incense curl air prayer room,incense scent  ,Olfactive,Quality
97,faint fruity aroma come ferment wine barrel,aroma  ,Olfactive,Quality
324,cut grass smell cling leg walk field,grass smell  ,Olfactive,Quality
279,gas station smell fuel rubber asphalt,asphalt fuel rubber smell  ,Olfactive,Quality
293,cinnamon pinecone holiday decor emit spicy fragrance,cinnamon fragrance pinecone spicy  ,Olfactive,Quality
580,fried chicken box carry grease spice odor,chicken grease odor spice  ,Olfactive,Quality
122,fish market filled briny salty scent ocean,briny fish salty scent  ,Olfactive,Quality
183,cinnamon spice candle burn evening warmth,candle cinnamon spice  ,Olfactive,Quality
202,scent fresh snowfall crisp air,crisp fresh scent  ,Olfactive,Quality
323,butter melt pancake give rich aroma,aroma butter  ,Olfactive,Quality
246,grease trap reek fried food rot,food grease reek  ,Olfactive,Quality
403,aged cheese platter emit pungent tangy odor,cheese odor pungent tangy  ,Olfactive,Quality
457,puppy blanket scent milk fur,fur milk scent  ,Olfactive,Quality
462,grape soda fizz burst sweet artificial smell,artificial grape smell sweet  ,Olfactive,Quality
396,charred pepper give sweet smoky fragrance,charred pepper smoky sweet  ,Olfactive,Quality
518,perfumed scarf catch whiff rose jasmine,jasmine perfume rose whiff  ,Olfactive,Quality
410,pastry counter smell vanilla almond sweet,almond sweet vanilla smell  ,Olfactive,Quality
125,roses bloom exude classic floral fragrance,floral fragrance roses  ,Olfactive,Quality
399,dog wet fur smell linger carpet,dog fur smell  ,Olfactive,Quality
223,newspaper smell ink fresh print,ink smell  ,Olfactive,Quality
342,open coconut release tropical creamy scent,coconut creamy scent  ,Olfactive,Quality
53,charred wood bonfire linger faintly clearing,wood  ,Olfactive,Quality
219,creosote log cabin wall give pungent smoky odor,odor pungent smoky  ,Olfactive,Quality
129,old refrigerator emit musty stale odor,musty odor stale  ,Olfactive,Quality
532,fried chicken box carry grease spice odor,chicken grease odor spice  ,Olfactive,Quality
381,clothing store smell fabric dye plastic,dye fabric plastic smell  ,Olfactive,Quality
432,box chalk open release dusty scent,chalk dusty scent  ,Olfactive,Quality
