,Unnamed: 0,filename,sentence_id,text,labels,contains_ref,spellchecked_text,normalized_text,Unnamed: 0.1,Number
1183,1183,010E Jonathan Swift 1727 Gullivers travels London 1727 Proj Gutenberg__54_LIT.txt,7.0,"I remember , before the dwarf left the queen , he followed us one day into those gardens , and my nurse having set me down , he and I being close together , near some dwarf apple trees , I must needs show my wit , by a silly allusion between him and the trees , which happens to hold in their language as it does in ours .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"I remember , before the dwarf left the queen , he followed us one day into those gardens , and my nurse having set me down , he and I being close together , near some dwarf apple trees , I must needs show my wit , by a silly allusion between him and the trees , which happens to hold in their language as it does in ours .",remember dwarf leave queen follow day garden nurse set close dwarf apple tree need wit silly allusion tree happen hold language,,
2853,2853,085E Gervase Markham 1631 A new orchard__20_distribution_HOUS.txt,10.0,"This and Palmes are exceeding good , and timely for Bees .",O O O O O O O O O O O O,False,"This and palms are exceeding good , and timely for Bees .",palm exceed good timely bee,,
1441,1441,016E Havelock Ellis 1905 Studies in the Psychology of Sex__1003_SCIE.txt,34.0,The odor of the musk-duck is chiefly confined to the breeding season . 1 The musky odor of the negress is said to be heightened during sexual excitement .,O B-1 I-1 I-1 I-1 O O B-1 I-1 I-1 I-1 I-1 O O O B-1 I-1 I-1 I-1 I-1 O O O O B-1 I-1 I-1 I-1 O,True,The odor of the musk-duck is chiefly confined to the breeding season . 1 The musky odor of the egress is said to be heightened during sexual excitement .,odor musk duck chiefly confine breeding season musky odor egress say heighten sexual excitement,,
1093,1093,009E Erasmus Darwin 1794 Zoonomia or the laws of organic life London 1794 ECCO TCP_MED.txt,10.0,Of Fear .,O O O,False,Of Fear .,fear,,
2358,2358,058E John Charles Sawer 1894 Odorographia__1331_distribution_PER.txt,21.0,"It dissolves in alcohol , ether and oils .",O O O O O O O O O,False,"It dissolves in alcohol , ether and oils .",dissolve alcohol ether oil,,
1455,1455,016E Havelock Ellis 1905 Studies in the Psychology of Sex__1003_SCIE.txt,47.0,"It consists of wash-leather steeped in ottos of neroli , rose , santal , lavender , verbena , bergamot , cloves , and cinnamon , subsequently smeared with civet and musk .",B-1 O B-1 I-1 O O B-1 I-1 I-1 O B-1 O B-1 O B-1 O B-1 O B-1 O B-1 O O B-1 O O O O O O O O,True,"It consists of wash-leather steeped in otto of enroll , rose , santa , lavender , serena , bergamot , cloves , and cinnamon , subsequently smeared with civet and musk .",consist wash leather steep otto enroll rise lavender serena bergamot clove cinnamon subsequently smear civet musk,,
609,609,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,180.0,Long may it continue so .,O O O O O O,False,Long may it continue so .,long continue,,
2245,2245,052E James Stark 1833 On the influence of colour on heat and odours.txt,17.0,"The black in both experiments had attracted by far the greatest quantity of odorous particles , as evidenced to smell ; the red next followed in point of intensity of smell ; and the white , so far as could be judged , had attracted least of the odour . 5 .",B-1 I-1 I-1 I-1 I-1 O O O O B-1 I-1 I-1 O B-1 I-1 O O O O B-1 O B-1 I-1 O O O O O B-1 I-1 I-1 O O B-1 I-1 O O O O O O O O O O B-1 I-1 I-1 I-1 O O O,True,"The black in both experiments had attracted by far the greatest quantity of odorous particles , as evidenced to smell ; the red next followed in point of intensity of smell ; and the white , so far as could be judged , had attracted least of the odour . 5 .",black experiment attract far great quantity odorous particle evidence smell red follow point intensity smell white far judge attract odour,,
2861,2861,085E Gervase Markham 1631 A new orchard__20_distribution_HOUS.txt,18.0,"They are vsuall in Sallets , and the pot .",O O O O O O O O O O,False,"They are shall in wallets , and the pot .",wallet pot,,
1178,1178,010E Jonathan Swift 1727 Gullivers travels London 1727 Proj Gutenberg__54_LIT.txt,54.0,"It had a cock near the bottom to let out the water , when it began to grow stale ; and two servants could easily fill it in half an hour .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"It had a cock near the bottom to let out the water , when it began to grow stale ; and two servants could easily fill it in half an hour .",cock let water begin grow stale servant easily fill hour,,
1019,1019,008E Anon 1779 A short history of drugs.txt_distribution.txt,33.0,"The way to discover the true Cinnamon Sort is to chew it , when , if it is musilaginous or slimy in the mouth , it is not near so valuable , though it is often stronger than real Cinnamon , but will foul the Cinnamon Water made from it .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The way to discover the true Cinnamon Sort is to chew it , when , if it is musilaginous or slimy in the mouth , it is not near so valuable , though it is often stronger than real Cinnamon , but will foul the Cinnamon Water made from it .",way discover true cinnamon sort chew musilaginous slimy mouth valuable strong real cinnamon foul cinnamon water,,
2298,2298,055E William Babington 1811 A syllabus of a course of lectures__51_distribution_SCIE.txt,1.0,Of Muriatic Acid .,O B-1 I-1 O,True,Of Muriatic Acid .,muriatic acid,,
1919,1919,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,212.0,( 3 ) It is absolutely certain that the putrid sickening odour proceeding from the direction of group 3 has issued mainly from the glue and manure works of Messrs .,O O O O O O O O O B-1 I-1 I-1 O B-1 I-1 I-1 I-1 I-1 I-1 O O O O B-1 I-1 O B-1 I-1 I-1 I-1 O,True,( 3 ) It is absolutely certain that the putrid sickening odour proceeding from the direction of group 3 has issued mainly from the glue and manure works of messes .,absolutely certain putrid sickening odour proceeding direction group issue mainly glue manure work mess,,
207,207,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,58.0,"It was four o ' clock before we were released ; and the Frenchman , dirty and woolly , and snuffy , was still sleeping when the Friar went ashore .",O O B-1 I-1 I-1 I-1 O O O O O O B-1 I-1 O O O O O O B-1 O O O O O O O O O O,True,"It was four o ' clock before we were released ; and the Frenchman , dirty and woolly , and stuffy , was still sleeping when the Friar went ashore .",o clock release frenchman dirty woolly stuffy sleep friar go ashore,,
2294,2294,054E Oliver Goldsmith 1774 An history of the earth and animated nature__193_distribution_SCIE.txt,6.0,"This the ancients called Propolis : it will grow considerably hard in June ; though it will in some measure soften by heat ; and is often found different in consistence , colour and smell .",O O O O B-1 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 O,True,"This the ancients called proposes : it will grow considerably hard in June ; though it will in some measure soften by heat ; and is often found different in consistency , colour and smell .",ancients call propose grow considerably hard measure soften heat find different consistency colour smell,,
2169,2169,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,438.0,"Gordon stated to me in conversation that , in the event of any severe epidemic occurring , evil would , in his opinion , probably result from these nuisances , on the principle that anything which ' ' upsets "" the nervous system predisposes an individual to suiter .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Gordon stated to me in conversation that , in the event of any severe epidemic occurring , evil would , in his opinion , probably result from these nuisances , on the principle that anything which ' ' upsets "" the nervous system predisposes an individual to suite .",state conversation event severe epidemic occur evil opinion probably result nuisance principle upset nervous system predispose individual suite,,
979,979,008E Anon 1779 A short history of drugs.txt_distribution.txt,169.0,"It generally comes from Turkey or Italy ; the fine greatly resembles fine Gum Benjamin , but is generally moisiter .",O O O O O O O O O O O O O O O O O O O O O,False,"It generally comes from Turkey or Italy ; the fine greatly resembles fine Gum Benjamin , but is generally monster .",generally come fine greatly resemble fine gum benjamin generally monster,,
873,873,007E Dan McKenzie 1923 Aromatics and the soul__748_MED.txt,56.0,"Even in France , France the enlightened , the sensitive , the refined , primitive odours pervade the country , as our Army knows very well .",O B-1 I-1 O O O O O O O O O O O B-1 I-1 O O O O O B-1 I-1 O O O O,True,"Even in France , France the enlightened , the sensitive , the refined , primitive odours pervade the country , as our Army knows very well .",enlighten sensitive refined primitive odour pervade country army know,,
1168,1168,010E Jonathan Swift 1727 Gullivers travels London 1727 Proj Gutenberg__54_LIT.txt,45.0,"The veins and arteries spouted up such a prodigious quantity of blood , and so high in the air , that the great jet d ’ eau at Versailles was not equal to it for the time it lasted : and the head , when it fell on the scaffold floor , gave such a bounce as made me start , although I was at least half an English mile distant .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The veins and arteries spouted up such a prodigious quantity of blood , and so high in the air , that the great jet i i eau at Versailles was not equal to it for the time it lasted : and the head , when it fell on the scaffold floor , gave such a bounce as made me start , although I was at least half an English mile distant .",vein artery spout prodigious quantity blood high air great jet eau equal time last head fall scaffold floor give bounce start english mile distant,,
230,230,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,79.0,"The half-French , half-Italian Vetturíno , who undertook , with his little rattling carriage and pair , to convey us thither in three days , was a careless , good-looking fellow , whose light-heartedness and singing propensities knew no bounds as long as we went on smoothly .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The half-French , half-Italian Vetturíno , who undertook , with his little rattling carriage and pair , to convey us thither in three days , was a careless , goodlooking fellow , whose light-heartedness and singing propensities knew no bounds as long as we went on smoothly .",half french half italian undertake little rattle carriage pair convey thither day careless goodlooke fellow light heartedness singing propensity know bound long go smoothly,,
1729,1729,019E C E A Armand 1891 Pocket Pharmocopaeia__486_MED.txt,79.0,Nat .,O O,False,Nat .,,,
1297,1297,014E John Floyer 1687 Pharmako Basnos__2427_MED.txt,21.0,"An ill Smell gives a Nauseousness ; as in Aron Pouches , whose Smell will make any one vomit : And such have been the Smells of many Herbs which I bottled with warm Water , as Henbane and Spurge .",O B-1 I-1 I-1 I-1 I-1 O O B-1 I-1 I-1 O B-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O O O B-1 I-1 I-1 I-1 O B-1 O O O O O O B-1 O B-1 O,True,"An ill Smell gives a Nauseousness ; as in Aron Pouches , whose Smell will make any one vomit : And such have been the Smells of many Herbs which I bottled with warm Water , as Henbane and surge .",ill smell give nauseousness smell vomit smell herb bottle warm water henbane surge,,
2426,2426,060E Eugene Rimmel 1865 The Book of Perfumes__964_distribution_PER.txt,13.0,The species used is the double Parma violet ( Viola odorata ) .,O O O O O O O O O O O O O,False,The species used is the double karma violet ( Viola dorota ) .,specie double,,
2270,2270,052E James Stark 1833 On the influence of colour on heat and odours.txt,4.0,No odour to the same extent had been remarked in the lighter-coloured clothes .,O B-1 I-1 I-1 I-1 I-1 O O O B-1 I-1 I-1 I-1 O,True,No odour to the same extent had been remarked in the lighter-coloured clothes .,odour extent remark lighter colour clothe,,
1067,1067,008E Anon 1779 A short history of drugs.txt_distribution.txt,77.0,"The third Sort is in brown , red , dirty , small , and frequently mixed with ordinary inferior Gum , which , by being mixed with it , will contract the Smell and Flavour of the true Gum .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 O O B-1 I-1 I-1 I-1 O,True,"The third Sort is in brown , red , dirty , small , and frequently mixed with ordinary inferior Gum , which , by being mixed with it , will contract the Smell and Flavour of the true Gum .",sort brown red dirty small frequently mixed ordinary inferior gum mixed contract smell flavour true gum,,
1622,1622,019E C E A Armand 1891 Pocket Pharmocopaeia__486_MED.txt,114.0,"Ord . , Labiatae .",O O O O O,False,"Ord . , Labiatae .",,,
2865,2865,085E Gervase Markham 1631 A new orchard__20_distribution_HOUS.txt,4.0,I may well call them the King of flowers ( except the Rose ) and the best sort of them are called Queene-Iuly flowers .,O O O O O O O O O O O O O O O O O O O O O O O O O,False,I may well call them the King of flowers ( except the Rose ) and the best sort of them are called Queene-Iuly flowers .,king flower rose good sort call queene iuly flower,,
941,941,008E Anon 1779 A short history of drugs.txt_distribution.txt,134.0,"JUNEUS ODORATUS , or SWEET CANE .",B-1 I-1 O O B-1 I-1 O,True,"june's odorous , or SWEET CANE .",odorous sweet cane,,
2660,2660,072E Richard Middleton 1619 Goodnes the blessed mans badge__18_distribution_REL.txt,18.0,Is hee an apparent impenitent wicked liuer in any grosse sinne ?,O O O O O O O O O O O O,False,Is hee an apparent impediment wicked liver in any grosse since ?,hee apparent impediment wicked liver grosse,,
2490,2490,063E Pierre Joseph Buchoz 1784 The Toilet of Flora__172_distribution_PER.txt,6.0,"Keep your Snuff in canisters closely syopped , to prevent the scent from exhaling .",O B-1 I-1 I-1 I-1 I-1 I-1 O O O O B-1 O O O,True,"Keep your Snuff in canisters closely stopped , to prevent the scent from exhaling .",snuff canister closely stop prevent scent exhaling,,
2051,2051,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,331.0,There is no reason to believe that any effluvia from these works reach the places on the Section 3 .,O O O O O O O O B-1 I-1 I-1 I-1 O O O O O O O O,True,There is no reason to believe that any effluvia from these works reach the places on the Section 3 .,reason believe effluvia work reach place section,,
683,683,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,247.0,"Gentlemen , Variocs complaints having been made to me , by inhabitants of the part of Rotherhithe called Jamaica Level , and by owners of property in that district , of an intolerable nuisance occasioned by the casting of the mud of the mill-stream near the houses .",O O O O O O O O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O,True,"Gentlemen , various complaints having been made to me , by inhabitants of the part of Rotherhithe called Jamaica Level , and by owners of property in that district , of an intolerable nuisance occasioned by the casting of the mud of the mill-stream near the houses .",gentleman complaint inhabitant call level owner property district intolerable nuisance occasion casting mud mill stream house,,
673,673,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,238.0,"In the experience of three epidemics which I have witnessed , one in France , and two in England ; I have invariably found that they are the first , yes , the very first victims of cholera .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"In the experience of three epidemics which I have witnessed , one in France , and two in England ; I have invariably found that they are the first , yes , the very first victims of cholera .",experience epidemic witness invariably find victim cholera,,
2100,2100,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,376.0,"The "" scutch "" which remains after the making of the glue , is dealt with as at Bevington ' s Works , the only difference being that no means are in use here to condense the vapour proceeding from the pans in which the ' ' scutch "" is heated with acid .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The "" scotch "" which remains after the making of the glue , is dealt with as at remington ' i Works , the only difference being that no means are in use here to condense the vapour proceeding from the pans in which the ' ' scotch "" is heated with acid .",scotch remain making glue deal work difference mean use condense vapour proceed pan scotch heat acid,,
1736,1736,019E C E A Armand 1891 Pocket Pharmocopaeia__486_MED.txt,85.0,"Possesses powerful ozonizing and anti-malarial influence ; destructive to low organic growths , but not caustic to the skin .",O O O O O O O O O O O O O O O O O O O O,False,"Possesses powerful agonizing and anti-malarial influence ; destructive to low organic growths , but not caustic to the skin .",possess powerful agonizing anti malarial influence destructive low organic growth caustic skin,,
18,18,001E Donald Mcdonald 1895 Sweet scented flowers and fragrant leaves__2137_distribution_MED.txt,26.0,Among the abortions of this century these are a real gain — the loveliest flowers ever raised by man .,O O O O O O O O O O O O O O O O O O O O,False,Among the abortions of this century these are a real gain i the loveliest flowers ever raised by man .,abortion century real gain lovely flower raise man,,
1883,1883,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,180.0,Pyrites alone used to burn as a source of sulphurous acid The Avaste gases from the leaden chamber pass into a condensing apparatus supplied with steam .,O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,pyrates alone used to burn as a source of sulphurous acid The waste gases from the leaden chamber pass into a condensing apparatus supplied with steam .,pyrate burn source sulphurous acid waste gas chamber pass condense apparatus supply steam,,
2686,2686,072E Richard Middleton 1619 Goodnes the blessed mans badge__18_distribution_REL.txt,41.0,"For as the meate of Christ is to doe his Fathers will , so it is the diuels meate , to doe his will .",O O O O O O O O O O O O O O O O O O O O O O O O O,False,"For as the meat of Christ is to doe his Fathers will , so it is the duels meat , to doe his will .",meat doe father duel meat doe,,
704,704,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,266.0,"The ditch itself is clean and without smell , and receives the drainage of ten small houses .",B-1 I-1 O O O O O B-1 O O O O O O O O O O,True,"The ditch itself is clean and without smell , and receives the drainage of ten small houses .",ditch clean smell receive drainage small house,,
718,718,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,279.0,"These gases are injurious to the health ; many persons have complained of nausea and headache , from their effects ; the acid fumes , too , are highly irritating to individuals with the least tendency to cough , or to any bronchial affection .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"These gases are injurious to the health ; many persons have complained of nausea and headache , from their effects ; the acid fumes , too , are highly irritating to individuals with the least tendency to cough , or to any bronchial affection .",gas injurious health person complain nausea headache effect acid fume highly irritating individual tendency cough bronchial affection,,
494,494,005E Daniel Featley 1636 Clavis Mystica 70 sermons__159_REL.txt,27.0,"A high conceit of their owne , and a low value and under rate of the gifts of others , usually keep men from yeelding one to the other upon good termes of Christian charity .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"A high conceit of their one , and a low value and under rate of the gifts of others , usually keep men from yielding one to the other upon good terms of Christian charity .",high conceit low value rate gift usually man yield good term christian charity,,
2401,2401,058E John Charles Sawer 1894 Odorographia__1331_distribution_PER.txt,60.0,"With oil of turpentine and oil of lemon it forms at first a milky solution , which afterwards becomes clear .",O O O O O O O O O O O O O O O O O O O O O,False,"With oil of turpentine and oil of lemon it forms at first a milky solution , which afterwards becomes clear .",oil turpentine oil lemon form milky solution clear,,
1311,1311,014E John Floyer 1687 Pharmako Basnos__2427_MED.txt,34.0,"These Acrid-Aromaticks have either a Sweetness , or Bitterness ; and may be referred to the former Classes .",O O O O O O O O O O O O O O O O O O O,False,"These Acrid-Aromaticks have either a Sweetness , or Bitterness ; and may be referred to the former Classes .",acrid aromatick sweetness bitterness refer class,,
1266,1266,013E Edward Farnham 1656 The Compleat Doctoress__32_MED.txt,7.0,"You must apply your Remedies in the • • t , and after the fit : in the fit , the humour just be drawn back with rubbing the parts , • ying painfull Ligatures about them , and applying Cuppinglasses , with scariffication to the calfes of her legs : have such Glysters in readinesse , as will take away the paine , dissolve , draw back , and purge out the thick humours : you may compound them by these formes following .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"You must apply your Remedies in the i i i , and after the fit : in the fit , the humour just be drawn back with rubbing the parts , i ying painful Ligatures about them , and applying Cuppinglasses , with scarification to the calves of her legs : have such oysters in readiness , as will take away the paine , dissolve , draw back , and purge out the thick humours : you may compound them by these former following .",apply remedy fit fit humour draw rub part ye painful ligature apply cuppinglasse scarification calf leg oyster readiness away paine dissolve draw purge thick humour compound following,,
409,409,003E Stephen Bradwell 1636 PHYSICK FOR THE SICKNESSE Commonly called the PLAGUE.txt_distribution.txt,57.0,"So does the Pestilent Infection take hold , though not sensibly ( for the strongest Poysons have little taste or smell ) yet certainly ; as experience testifies : for Garments , and Houshold-stuffe have beene infected , and have infected others .",O O O O O O O O O O O O O B-1 I-1 I-1 O B-1 O O B-1 O O O O O O O O O O O O O O O O O O O O O O,True,"So does the Pestilent Infection take hold , though not sensibly ( for the strongest poisons have little taste or smell ) yet certainly ; as experience testifies : for Garments , and Houshold-stuffe have been infected , and have infected others .",infection hold sensibly strong poison little taste smell certainly experience testify garment infect infect,,
1360,1360,014E John Floyer 1687 Pharmako Basnos__2427_MED.txt,79.0,"Nothing can be more easily fixt , by divers additions of other things , though in it self it has a greater Agitation of parts than other fluids , which being stopt in their internal motion , become Solids ; and if Opiates do weaken or deprive the Nervous Juyce of its Internal Agitation , from thence all their Phaenomena may be explain ' d .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Nothing can be more easily fix , by divers additions of other things , though in it self it has a greater Agitation of parts than other fluids , which being stop in their internal motion , become Solids ; and if Opiates do weaken or deprive the Nervous juice of its Internal Agitation , from thence all their phenomena may be explain ' i .",easily fix diver addition thing self great agitation part fluid stop internal motion solid opiate weaken deprive nervous juice internal agitation phenomenon explain,,
2609,2609,070E Thomas Shadwell 1673 Epsom wells__16_distribution_THE.txt,23.0,"However you make bold with the Country , be not prophane .",O O O O O O O O O O O O,False,"However you make bold with the Country , be not propane .",bold country propane,,
2284,2284,053E Joseph Priestley 1775 Observations on different kinds of air__185_distribution_SCIE.txt,5.0,"For this has a very agreeable flavour , whether it be produced by fermentation , or extracted from chalk by oil of vitriol ; affecting not only the mouth , but even the nostrils ; with a pungency which is peculiarly pleasing to a certain degree , as any person may easily satisfy himself , who will chuse to make the experiment .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 I-1 O O O B-1 O O B-1 I-1 O O O O O O O O O O O O O O O O O O O O O,True,"For this has a very agreeable flavour , whether it be produced by fermentation , or extracted from chalk by oil of vitriol ; affecting not only the mouth , but even the nostrils ; with a urgency which is peculiarly pleasing to a certain degree , as any person may easily satisfy himself , who will cause to make the experiment .",agreeable flavour produce fermentation extract chalk oil vitriol affect mouth nostril urgency peculiarly pleasing certain degree person easily satisfy cause experiment,,
280,280,003E Stephen Bradwell 1636 PHYSICK FOR THE SICKNESSE Commonly called the PLAGUE.txt_distribution.txt,123.0,"Carry in your hand a Lemon stucke with cloves , sweet Marjoram , Lavender , Balme , Rew , or Wormwood ; as the constitution of your braine shall require .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Carry in your hand a Lemon stuck with cloves , sweet marjorie , Lavender , blame , new , or Wormwood ; as the constitution of your brain shall require .",carry hand lemon stick clove sweet marjorie lavender blame new wormwood constitution brain require,,
796,796,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,76.0,"Having become full and the contents fermenting , from the heat of the sun , the garden of No . 16 was covered with sewage , and offered to the eye a frightful mass of putrescence .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Having become full and the contents fermenting , from the heat of the sun , the garden of No . 16 was covered with sewage , and offered to the eye a frightful mass of putrescence .",content ferment heat sun garden cover sewage offer eye frightful mass putrescence,,
2066,2066,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,345.0,"These works are much complained of by the Manager of the Beckton Gas Works , who says that on Sundays they are especially offensive .",O O O O O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O B-1 I-1 I-1 O B-1 I-1 O,True,"These works are much complained of by the Manager of the beckon Gas Works , who says that on Sundays they are especially offensive .",work complain manager beckon gas work say sunday especially offensive,,
2199,2199,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,7.0,"Gordon , the principal medical officer of the 2 : arrison , was altogether the clearest and most instructive that I had received , inasmuch as at the barracks and on the barrack field , about a mile from the river and at a considerable elevation , each variety of odour is perceptible .",O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 I-1 I-1 O B-1 I-1 I-1 I-1 O O B-1 I-1 I-1 I-1 I-1 O B-1 I-1 I-1 I-1 O B-1 I-1 I-1 I-1 O B-1 O,True,"Gordon , the principal medical officer of the 2 : garrison , was altogether the clearest and most instructive that I had received , inasmuch as at the barracks and on the barrack field , about a mile from the river and at a considerable elevation , each variety of odour is perceptible .",principal medical officer garrison altogether clear instructive receive inasmuch barrack barrack field mile river considerable elevation variety odour perceptible,,
470,470,004E Samuel Purchase  1657 A THEATRE OF Politicall Flying Insects.TXT__84_SCIE.txt,5.0,XCI .,O O,False,xi .,,,
2498,2498,064E 1787 A new collection of the most easy and approved methods of preparing__167_distribution_PER.txt,3.0,"Beat into a fine powder , and sift through a hair sieve , a pound of the Marc or Residuum left in the still after making Angelic Water then put it into a mortar , with a handful of fresh-gathered Rose Leaves , and a small porringer full of Gum Tragacanth softened with Rose Water , Beat the whole into a Paste ; roll it out on a dresser , with a rolling pin , and cut it into Lozenges with a knife .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Beat into a fine powder , and sift through a hair sieve , a pound of the Marc or residue left in the still after making Angelic Water then put it into a mortar , with a handful of fresh-gathered Rose Leaves , and a small porridge full of Gum Tragacanth softened with Rose Water , Beat the whole into a Paste ; roll it out on a dresser , with a rolling pin , and cut it into Lozenges with a knife .",beat fine powder sift hair sieve pound marc residue leave make angelic water mortar handful fresh gather rose leave small porridge gum tragacanth soften rose water beat paste roll dresser rolling pin cut lozenge knife,,
1630,1630,019E C E A Armand 1891 Pocket Pharmocopaeia__486_MED.txt,121.0,Oil of Spearmint .,B-1 I-1 I-1 O,True,Oil of Spearmint .,oil spearmint,,
1035,1035,008E Anon 1779 A short history of drugs.txt_distribution.txt,48.0,GALBANUM .,B-1 O,True,GALBANUM .,galbanum,,
2399,2399,058E John Charles Sawer 1894 Odorographia__1331_distribution_PER.txt,59.0,"It dissolves sparingly in water , abundantly in alcohol , ether and fixed oils .",O O O O O O O O O O O O O O O,False,"It dissolves sparingly in water , abundantly in alcohol , ether and fixed oils .",dissolve sparingly water abundantly alcohol ether fixed oil,,
1432,1432,016E Havelock Ellis 1905 Studies in the Psychology of Sex__1003_SCIE.txt,26.0,"Persian literature contains many references to musk as an attractive body odor , and Firdusi speaks of a woman ' s hair as "" a crown of musk , "" while the Arabian poet Motannabi says of his mistress that "" her hyacinthine hair smells sweeter than Scythian musk . """,O O O O O O B-1 O O B-1 I-1 I-1 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O,True,"Persian literature contains many references to musk as an attractive body odor , and Firdusi speaks of a woman ' i hair as "" a crown of musk , "" while the Arabian poet Motannabi says of his mistress that "" her hyacinthine hair smells sweeter than scythians musk . """,contain reference musk attractive body odor speak woman hair crown musk arabian poet say mistress hyacinthine hair smell sweet musk,,
2576,2576,069E Assorted references to theatre going smells 1827 to 1912.txt,16.0,"None knew better than they that these coloured scraps represented a large lovely gold coin , rare and yet plentiful , reassuring and yet transient , the price of coals , boots , nectar , and love .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"None knew better than they that these coloured scraps represented a large lovely gold coin , rare and yet plentiful , reassuring and yet transient , the price of coals , boots , nectar , and love .",know well coloured scrap represent large lovely gold coin rare plentiful reassuring transient price coal boot nectar love,,
836,836,007E Dan McKenzie 1923 Aromatics and the soul__748_MED.txt,22.0,"Her wistful smile seemed to me to be a very inadequate reply to my question—which , by the way , I am still asking .",O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Her wistful smile seemed to me to be a very inadequate reply to my question—which , by the way , I am still asking .",wistful smile inadequate reply question way ask,,
1439,1439,016E Havelock Ellis 1905 Studies in the Psychology of Sex__1003_SCIE.txt,32.0,Some lizards have a musky odor which is heightened at the sexual season ; crocodiles during the pairing season emit from their submaxillary glands a musky odor which pervades their haunts .,B-1 I-1 O O B-1 I-1 O O B-1 I-1 I-1 I-1 I-1 O B-1 I-1 I-1 I-1 I-1 O O O O O O B-1 I-1 I-1 I-1 I-1 I-1 O,True,Some lizards have a musky odor which is heightened at the sexual season ; crocodiles during the pairing season emit from their submaxillary glands a musky odor which pervades their haunts .,lizard musky odor heighten sexual season crocodile pair season emit submaxillary gland musky odor pervade haunt,,
