,Unnamed: 0,filename,sentence_id,text,labels,contains_ref,spellchecked_text,normalized_text
405,405,003E Stephen Bradwell 1636 PHYSICK FOR THE SICKNESSE Commonly called the PLAGUE.txt_distribution.txt,53.0,"But the Plague infects by all these waye , and such sicke bodies infect the outward Aire , and that Aire again infects other Bodies .",O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"But the Plague infects by all these way , and such sick bodies infect the outward are , and that are again infects other Bodies .",plague infect way sick body infect outward infect body
2018,2018,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,301.0,"Some means are in use to prevent the escape of effluvia into the premises from the mixer and receiving pit , but the object sought is to discharge them from the shaft at an elevation of 110 feet , from whence they may travel a long distance through the atmosphere .",O O O O O O O O O O B-1 I-1 I-1 I-1 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 I-1 I-1 O,True,"Some means are in use to prevent the escape of effluvia into the premises from the mixer and receiving pit , but the object sought is to discharge them from the shaft at an elevation of 110 feet , from whence they may travel a long distance through the atmosphere .",mean use prevent escape premise mixer receive pit object seek discharge shaft elevation foot travel long distance atmosphere
2693,2693,072E Richard Middleton 1619 Goodnes the blessed mans badge__18_distribution_REL.txt,48.0,"And as the vngodly are swine in these respects , so as Swine are choaked with the smell of roses , as they chew not their meate , as they are vnrofitable for all seruices , such are the voluptuous and carnall men for all the world ; to heare or see any good or godly thing doth choake them , they neuer ruminate and consider the Law of God , they are good for no worke of piety or religion , hauing no more Soule then swine haue .",O O O O O O O O O O O O B-1 O O O O B-1 I-1 I-1 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,True,"And as the ungodly are swine in these respects , so as Swine are choked with the smell of roses , as they chew not their meat , as they are profitable for all services , such are the voluptuous and carnal men for all the world ; to here or see any good or godly thing doth choke them , they never ruminate and consider the Law of God , they are good for no work of piety or religion , having no more soul then swine have .",ungodly respect choke smell rose chew meat profitable service voluptuous carnal man world good godly thing doth choke ruminate consider law good work piety religion have soul
1489,1489,017E Henry Austin 1857 Report on the meanings of deodorizing and utilizing the sewage of towns__112_PUB.txt,24.0,Blyth's report ( App.B . ) on this examination .,O O O O O O O O O O,False,blythe's report ( apply . ) on this examination .,report apply examination
2862,2862,085E Gervase Markham 1631 A new orchard__20_distribution_HOUS.txt,19.0,"Lillies white and red , remoued once in three or foure yeeres their roots yeeld many Sets , like the Garlicke , Michael-tide is the best : they grow high , after they get roote : these roots are good to breake a Byle , as are Mallowes and Sorrell .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"lilies white and red , removed once in three or four years their roots yield many Sets , like the garlic , Michael-tide is the best : they grow high , after they get route : these roots are good to break a bye , as are allowed and sorrel .",lily white red remove year root yield set garlic tide good grow high route root good break allow sorrel
201,201,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,52.0,"All this had given great delight to the loquacious Frenchman , who gradually patronised the Friar very much , and seemed to commiserate him as one who might have been born a Frenchman himself , but for an unfortunate destiny .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"All this had given great delight to the loquacious Frenchman , who gradually patronised the Friar very much , and seemed to commiserate him as one who might have been born a Frenchman himself , but for an unfortunate destiny .",give great delight loquacious frenchman gradually patronise friar commiserate bear frenchman unfortunate destiny
1954,1954,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,244.0,Brown and Messrs .,O O O O,False,Brown and messes .,mess
558,558,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,134.0,"On this spot , public decency was violated fifty times a day ; and the secondary nuisance arising therefrom was as bad or worse than the original one .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"On this spot , public decency was violated fifty times a day ; and the secondary nuisance arising therefore was as bad or worse than the original one .",spot public decency violate time day secondary nuisance arise bad bad original
305,305,003E Stephen Bradwell 1636 PHYSICK FOR THE SICKNESSE Commonly called the PLAGUE.txt_distribution.txt,146.0,"Of Herbes ; Rue , Wormwood , Balme , Mints , Pennyryall , Rosemary , Sage , sweet Marjorum , and Time .",O O O O O O O O O O O O O O O O O O O O O O O,False,"Of Herbes ; Rue , Wormwood , blame , Mints , Pennyryall , Rosemary , Sage , sweet marjorie , and Time .",herbe wormwood blame mint pennyryall rosemary sage sweet marjorie time
1265,1265,013E Edward Farnham 1656 The Compleat Doctoress__32_MED.txt,6.0,"This is a most acute Disease , and soone dispatcheth the sick woman , especially if it took beginning from somevery contagious , and poisonous vapours ; lecherous women , and lusty widowes that are prone , and apt to Venery , are most subject to it : but married women that injoy the company of their husbands , and such as are with childe , are seldome invaded by it .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"This is a most acute Disease , and soon dispatched the sick woman , especially if it took beginning from ofevery contagious , and poisonous vapours ; lecherous women , and lusty widows that are prone , and apt to very , are most subject to it : but married women that enjoy the company of their husbands , and such as are with child , are seldom invaded by it .",acute disease soon dispatch sick woman especially take begin ofevery contagious poisonous vapour lecherous woman lusty widow prone apt subject married woman enjoy company husband child seldom invade
1323,1323,014E John Floyer 1687 Pharmako Basnos__2427_MED.txt,45.0,"Many Acrid Plants are Fetid ; so Sophia Chirurgorum , and the Pouches of Aron , are abominable .",B-1 I-1 I-1 O B-1 O O B-1 I-1 O O B-1 I-1 I-1 I-1 O O B-1 O,True,"Many Acrid Plants are Fetid ; so Sophia Chirurgorum , and the Pouches of Aron , are abominable .",acrid plant fetid pouch abominable
238,238,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,86.0,"It was done at no great cost of labour ; but at every pause in the doing , his hands were wound in his hair again , as if there were no ray of hope to lighten his misery .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"It was done at no great cost of labour ; but at every pause in the doing , his hands were wound in his hair again , as if there were no ray of hope to lighten his misery .",great cost labour pause hand wound hair ray hope lighten misery
2160,2160,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,43.0,"There are separate works adjoining the manure works for the manufacture of nitric acid , tartaric acid , and oxalic acid .",O O O O O O O O O O O O O O O O O O O O O O,False,"There are separate works adjoining the manure works for the manufacture of nitric acid , barbaric acid , and oxalic acid .",separate work adjoin manure work manufacture acid barbaric acid oxalic acid
2145,2145,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,416.0,To sum up the inferences I draw from the observation made during my inspection of the above works ^ I may say ^ that — ( 1 . ),O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,To sum up the inferences I draw from the observation made during my inspection of the above works ^ I may say ^ that i ( 1 . ),sum inference draw observation inspection work ^ ^
1821,1821,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,124.0,"The materials burned for the manufacture of oil of "" vitriol , are crude sulphur , pyrites , and spent oxide from the gas works .",O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The materials burned for the manufacture of oil of "" vitriol , are crude sulphur , pyrates , and spent oxide from the gas works .",material burn manufacture oil vitriol crude sulphur pyrate spend oxide gas work
1382,1382,014E John Floyer 1687 Pharmako Basnos__2427_MED.txt,99.0,"The Vertue of these Cress-tasted Plants , is first from their Salts , which excite Appetite , and volatilize the Acid Ferment in the Stomach , and therefore are Stomachicks : In the Blood they amend the coagulating Acids , open Obstructions in the Spleen and Brain , and all the Glandules ; and therefore are Antiscorbutick , Splenetick , Diuretick , and Sudorifick ; outwardly they discuss , and have the Virtues of Volatile Salts , in Pains , and Scald-Heads , and Scorbutick Spots .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The virtue of these Cress-tasted Plants , is first from their Salts , which excite Appetite , and volatile the Acid Ferment in the Stomach , and therefore are Stomachicks : In the Blood they amend the coagulation Acids , open Obstructions in the Spleen and Brain , and all the glandular ; and therefore are Antiscorbutick , Splenetick , diuretic , and Sudorifick ; outwardly they discuss , and have the Virtues of Volatile Salts , in Pains , and Scald-Heads , and Scorbutick Spots .",virtue cress taste plant salt excite appetite volatile acid ferment stomach stomachick blood amend coagulation acid open obstruction spleen brain glandular splenetick diuretic outwardly discuss virtue volatile salt pain scald head scorbutick spot
42,42,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,101.0,"At ten o ' clock next morning , we changed coaches at Alessandria , where we were packed up in another coach ( the body whereof would have been small for a fly ) , in company with a very old priest ; a young Jesuit , his companion—who carried their breviaries and other books , and who , in the exertion of getting into the coach , had made a gash of pink leg between his black stocking and his black knee-shorts , that reminded one of Hamlet in Ophelia ' s closet , only it was visible on both legs—a provincial Avvocáto ; and a gentleman with a red nose that had an uncommon and singular sheen upon it , which I never observed in the human subject before .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"At ten o ' clock next morning , we changed coaches at alexandria , where we were packed up in another coach ( the body whereof would have been small for a fly ) , in company with a very old priest ; a young Jesuit , his companion—who carried their breviaries and other books , and who , in the exertion of getting into the coach , had made a gash of pink leg between his black stocking and his black knee-shorts , that reminded one of Hamlet in Ophelia ' i closet , only it was visible on both legs provincial Avvocáto ; and a gentleman with a red nose that had an uncommon and singular sheen upon it , which I never observed in the human subject before .",o clock morning change coach pack coach body whereof small fly company old priest young jesuit companion carry breviary book exertion get coach gash pink leg black stocking black knee short remind hamlet closet visible leg provincial avvocáto gentleman red nose uncommon singular observe human subject
263,263,003E Stephen Bradwell 1636 PHYSICK FOR THE SICKNESSE Commonly called the PLAGUE.txt_distribution.txt,108.0,"This way is commended by Levinus Lemnius , de Ocultis Naturae Mirac . lib . 2 . cap . 10 .",O O O O O O O O O O O O O O O O O O O O O,False,"This way is commended by devious genius , de curtis natural mirai . lib . 2 . cap . 10 .",way commend devious genius natural mirai lib cap
1006,1006,008E Anon 1779 A short history of drugs.txt_distribution.txt,21.0,"Chuse that which is in small Cakes or Rolls , which sells best here .",O O O O O O O O O O O O O O O,False,"cause that which is in small Cakes or Rolls , which sells best here .",cause small cake roll sell good
2501,2501,064E 1787 A new collection of the most easy and approved methods of preparing__167_distribution_PER.txt,6.0,"They consume entirely away ; and , while burning , exhale a fragrant smoke . 165 .",B-1 O O O O O O B-1 I-1 O O O B-1 I-1 O O O,True,"They consume entirely away ; and , while burning , exhale a fragrant smoke . 165 .",consume entirely away burn exhale fragrant smoke
1899,1899,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,195.0,"I was informed by the Manager that the materials used are palm oil , tallow and bone fat .",O O O O O O O O O O O B-1 I-1 O B-1 O B-1 I-1 O,True,"I was informed by the Manager that the materials used are palm oil , tallow and bone fat .",inform manager material palm oil tallow bone fat
268,268,003E Stephen Bradwell 1636 PHYSICK FOR THE SICKNESSE Commonly called the PLAGUE.txt_distribution.txt,112.0,Let not Water stand so long in any vessell as to putrifie ; which in hot weather it will soone doe .,O O O O O O O O O O O O O O O O O O O O O O,False,Let not Water stand so long in any vessel as to petrified ; which in hot weather it will soon doe .,let water stand long vessel petrified hot weather soon doe
1449,1449,016E Havelock Ellis 1905 Studies in the Psychology of Sex__1003_SCIE.txt,41.0,"Not only is musk the most cherished perfume of the Islamic world , and the special favorite of the Prophet himself , who greatly delighted in perfumes ( "" I love your world , "" he is reported to have said in old age , "" for its women and its perfumes "" ) , 1 it is the only perfume generally used by the women of a land in which the refinements of life have been carried so far as Japan , and they received it from the Chinese . 2 Moreover , musk is still the most popular of European perfumes .",O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O O O B-1 I-1 O O O O O O B-1 O O B-1 O B-1 I-1 O O O O O O O O O O O O O O O O O B-1 I-1 O O O O B-1 O B-1 I-1 I-1 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 O O B-1 I-1 I-1 O B-1 I-1 O,True,"Not only is musk the most cherished perfume of the Islamic world , and the special favorite of the Prophet himself , who greatly delighted in perfumes ( "" I love your world , "" he is reported to have said in old age , "" for its women and its perfumes "" ) , 1 it is the only perfume generally used by the women of a land in which the refinements of life have been carried so far as Japan , and they received it from the Chinese . 2 Moreover , musk is still the most popular of European perfumes .",musk cherish perfume islamic world special favorite prophet greatly delight perfume love world report say old age woman perfume perfume generally woman land refinement life carry far receive musk popular european perfume
799,799,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,79.0,A notice was immediately served .,O O O O O O,False,A notice was immediately served .,notice immediately serve
2429,2429,060E Eugene Rimmel 1865 The Book of Perfumes__964_distribution_PER.txt,16.0,"Jonquil ( Narcissus jonquila ) , and narcissus ( Narcissus odor at a ) , are two bulbous plants which are also cultivated for perfumery purposes , but in much smaller quantities than any of those already mentioned , their peculiar aroma rendering their use limited .",B-1 I-1 I-1 I-1 O O O B-1 I-1 I-1 I-1 I-1 I-1 O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 I-1 I-1 O O O O O,True,"Jonquil ( Narcissus jonquil ) , and narcissus ( Narcissus odor at a ) , are two bulbous plants which are also cultivated for perfumer purposes , but in much smaller quantities than any of those already mentioned , their peculiar aroma rendering their use limited .",narcissus narcissus odor bulbous plant cultivate perfumer purpose small quantity mention peculiar aroma render use limited
1983,1983,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,270.0,"The materials used in the manufacture of manures are shoddy , waste leather , dry bones , bone ash , and the refuse from sugar bakeries , coprolites , and mineral phosphates generally .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The materials used in the manufacture of manure are shoddy , waste leather , dry bones , bone ash , and the refuse from sugar bakeries , coprolites , and mineral phosphates generally .",material manufacture manure shoddy waste leather dry bone bone ash refuse sugar bakery coprolite mineral phosphate generally
2125,2125,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,399.0,.,O,False,.,
1660,1660,019E C E A Armand 1891 Pocket Pharmocopaeia__486_MED.txt,16.0,OLEUM ANTHEMIDIS .,O O O,False,ileum ANTHEMIDIS .,
2655,2655,072E Richard Middleton 1619 Goodnes the blessed mans badge__18_distribution_REL.txt,13.0,"Is he proud , haughty , high-minded ?",O O O O O O O O,False,"Is he proud , haughty , high-minded ?",proud haughty high minded
954,954,008E Anon 1779 A short history of drugs.txt_distribution.txt,146.0,"GUM SAGAPENUM , GUM SARCOCOLLA , GUM TRAGACANTH ; come cheap from Turkey .",B-1 I-1 O B-1 I-1 O B-1 I-1 O O O O O O,True,"GUM SAGAPENUM , GUM SARCOCOLLA , GUM TRAGACANTH ; come cheap from Turkey .",gum gum tragacanth come cheap turkey
897,897,007E Dan McKenzie 1923 Aromatics and the soul__748_MED.txt,78.0,"( “ London , Sanitary and Medical , ” by G .",O O O O O O O O O O O O,False,"( i London , Sanitary and Medical , i by i .",medical
53,53,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,111.0,"It is so hot , and we are so cold , that it appears almost jolly .",O O O O O O O O O O O O O O O O O,False,"It is so hot , and we are so cold , that it appears almost jolly .",hot cold appear jolly
709,709,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,270.0,"The epidemics prevalent are hooping-cough and measles ; four deaths have been caused by the former , and one by the latter .",O O O O O O O O O O O O O O O O O O O O O O O,False,"The epidemics prevalent are hooping-cough and measles ; four deaths have been caused by the former , and one by the latter .",epidemic prevalent hoop cough measle death cause
1433,1433,016E Havelock Ellis 1905 Studies in the Psychology of Sex__1003_SCIE.txt,27.0,Galopin stated that he knew women whose natural odor of musk ( and less frequently of ambergris ) was sufficiently strong to impart to a bath in less than an hour a perfume due entirely to the exhalations of the musky body ; it must be added that Galopin was an enthusiast in this matter .,O O O O O O O B-1 I-1 I-1 I-1 O O O O B-1 I-1 O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O O O O O O O O O O O,True,galloping stated that he knew women whose natural odor of musk ( and less frequently of ambergris ) was sufficiently strong to impart to a bath in less than an hour a perfume due entirely to the exhalation of the musky body ; it must be added that galloping was an enthusiast in this matter .,state know woman natural odor musk frequently sufficiently strong impart bath hour perfume entirely exhalation musky body add gallop enthusiast matter
2462,2462,061E Hugh Plat 1602 Delightes for Ladies__22_distribution_PER.txt,7.0,"DRie the hearbe or flower , and distill the same in faire water in a limbecke , draw no longer then you find sent in the water that issueth , reiterate that water vpon fresh herbes , and distil as before , diuiding the sweetest from the rest . 21 .",O B-1 I-1 O B-1 O O O O O O O O O O O O O O O O B-1 O B-1 I-1 I-1 I-1 O O O O O O O O O O O O O O O O O O O O O O O O,True,"die the hearse or flower , and distill the same in faire water in a limbecke , draw no longer then you find sent in the water that issue , reiterate that water upon fresh herbes , and distil as before , dividing the sweetest from the rest . 21 .",die hearse flower distill faire water limbecke draw long find send water issue reiterate water fresh herbe divide sweetest rest
929,929,008E Anon 1779 A short history of drugs.txt_distribution.txt,123.0,"A soft unctious Substance , generally of a dusky white , or rather brown Colour , supposed to be found in a Pod or Bag growing on the lower Part of the Belly of the Civet Cat ; it is a Perfume of a strong and rather disagreeable Smell in Substance ; but the Perfumers know how to render it very grateful , by using it in very small Quantities .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 O O B-1 O O B-1 O B-1 I-1 I-1 O O O O O B-1 O O O O O B-1 I-1 O B-1 I-1 I-1 I-1 I-1 I-1 I-1 O,True,"A soft unctuous Substance , generally of a dusky white , or rather brown Colour , supposed to be found in a Pod or Bag growing on the lower Part of the Belly of the Civet Cat ; it is a Perfume of a strong and rather disagreeable Smell in Substance ; but the perfumes know how to render it very grateful , by using it in very small Quantities .",soft unctuous substance generally dusky white brown colour suppose find pod bag grow low belly civet cat perfume strong disagreeable smell substance perfume know render grateful small quantity
859,859,007E Dan McKenzie 1923 Aromatics and the soul__748_MED.txt,43.0,"Like all other nerve-reactions , this particular reflex can be educated : either up or down .",O O O O O O O O O O O O O O O O O,False,"Like all other nerve-reactions , this particular reflex can be educated : either up or down .",nerve reaction particular reflex educate
2130,2130,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,402.0,Pyrites are used as the source of sulphur .,O O O O O O O O O,False,pyrates are used as the source of sulphur .,pyrate source sulphur
2171,2171,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,44.0,"( a . ) The arrangements for preventing escape of acid fumes in the manufacture of oil of vitriol appear to be efficient , except at times when the denitrating chamber is being washed out , which is only occasionally , { h . )",O O O O O O O O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O O O O O O O O O O O O O O O O O O O O O O O,True,"( a . ) The arrangements for preventing escape of acid fumes in the manufacture of oil of vitriol appear to be efficient , except at times when the denigrating chamber is being washed out , which is only occasionally , { i . )",arrangement prevent escape acid fume manufacture oil vitriol appear efficient time denigrate chamber wash occasionally
720,720,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,280.0,"The manufacture of patent manure has , however , of late , become an important branch of industry in Rotherhithe , and gives employment to a considerable number of the poorest class of the labouring population .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The manufacture of patent manure has , however , of late , become an important branch of industry in Rotherhithe , and gives employment to a considerable number of the poorest class of the labouring population .",manufacture patent manure late important branch industry rotherhithe give employment considerable number poor class labour population
60,60,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,118.0,"When he has accomplished this feat , he retires for the night ; and I hear him , for an hour afterwards , and indeed until I fall asleep , making jokes in some out-house ( apparently under the pillow ) , where he is smoking cigars with a party of confidential friends .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"When he has accomplished this feat , he retires for the night ; and I hear him , for an hour afterwards , and indeed until I fall asleep , making jokes in some outhouse ( apparently under the pillow ) , where he is smoking cigars with a party of confidential friends .",accomplish feat retire night hear hour fall asleep make joke outhouse apparently pillow smoke cigar party confidential friend
1980,1980,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,268.0,"There are separate works adjoining the manure works for the manufacture of nitric acid , tartaric acid , and oxalic acid .",O O O O O O O O O O O O O O O O O O O O O O,False,"There are separate works adjoining the manure works for the manufacture of nitric acid , barbaric acid , and oxalic acid .",separate work adjoin manure work manufacture acid barbaric acid oxalic acid
944,944,008E Anon 1779 A short history of drugs.txt_distribution.txt,137.0,"Are generally brought home in short knotty Pieces , about an inch and half long , about the Size of Turmerick , of a pale red Colour , bitter Taste , and aromatic Smell .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 I-1 O,True,"Are generally brought home in short knotty Pieces , about an inch and half long , about the Size of turmeric , of a pale red Colour , bitter Taste , and aromatic Smell .",generally bring home short knotty piece inch half long size turmeric pale red colour bitter taste aromatic smell
1854,1854,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,154.0,"The odour , which resembles that of cheese when very much decomposed , pervades the works and their neighbourhood",O B-1 O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O B-1 I-1 O B-1 I-1,True,"The odour , which resembles that of cheese when very much decomposed , pervades the works and their neighbourhood",odour resemble cheese decomposed pervade work neighbourhood
147,147,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,197.0,"But it is such a delight to me to leave new scenes behind , and still go on , encountering newer scenes—and , moreover I have such a perverse disposition in respect of sights that are cut , and dried , and dictated—that I fear I sin against similar authorities in every place I visit .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"But it is such a delight to me to leave new scenes behind , and still go on , encountering newer scenes—and , moreover I have such a perverse disposition in respect of sights that are cut , and dried , and dictated—that I fear I sin against similar authorities in every place I visit .",delight leave new scene encounter new scene perverse disposition respect sight cut dry dictate fear sin similar authority place visit
1908,1908,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,202.0,To sum up the inferences I draw from the observation made during my inspection of the above works ^ I may say ^ that — ( 1 . ),O O O O O O O O O O O O O O O O O O O B-1 O O O O O O O O O,True,To sum up the inferences I draw from the observation made during my inspection of the above works ^ I may say ^ that i ( 1 . ),sum inference draw observation inspection work ^ ^
2472,2472,062E William Salmon 1672 Polygraphice__205_distribution_PER.txt,16.0,"To adulterate Civet : Mix with it the Gall of an Oxe , and Storax liquefied and washed : or you may adulterate it by the addition of Honey of Crete .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"To adulterate Civet : Mix with it the Gall of an one , and story liquefied and washed : or you may adulterate it by the addition of Honey of create .",adulterate civet mix gall story liquefy wash adulterate addition honey create
1587,1587,018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt,83.0,In offensive perspiration of the feet a peculiar cabbage-like stench is given off .,O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O,True,In offensive perspiration of the feet a peculiar cabbage-like stench is given off .,offensive perspiration foot peculiar cabbage like stench give
283,283,003E Stephen Bradwell 1636 PHYSICK FOR THE SICKNESSE Commonly called the PLAGUE.txt_distribution.txt,126.0,"For though Dioscorides commends Galbanum , and Cardan the burning of Leather , Averroes a potion of Vrine , and others the smelling to Horse-dung : yet I stand to it , that sweet and pleasing odours are more proper ; because they dilate , restore and comfort the Spirits ; whereas the contrary doe contract , and repugne them ; and so weaken the faculties .",O O O O B-1 O O O B-1 I-1 I-1 I-1 O O B-1 I-1 I-1 I-1 O O O O B-1 I-1 I-1 O O O O O O O O B-1 O B-1 I-1 O O O O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O B-1 I-1 I-1 O,True,"For though Dioscorides commends Galbanum , and card the burning of Leather , averages a potion of urine , and others the smelling to Horse-dung : yet I stand to it , that sweet and pleasing odours are more proper ; because they dilate , restore and comfort the Spirits ; whereas the contrary doe contract , and refuge them ; and so weaken the faculties .",dioscoride commend galbanum card burning leather average potion urine smell horse dung stand sweet pleasing odour proper dilate restore comfort spirit contrary doe contract refuge weaken faculty
76,76,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,132.0,"Buon ' viággio , corrière ! """,O O O O O O O,False,"Buon ' viággio , corrine ! """,viággio corrine
881,881,007E Dan McKenzie 1923 Aromatics and the soul__748_MED.txt,63.0,"It begins at Port Said and disna stop till ye come to San Francisco , . . . if there ! ”",O O O O O O O O O O O O O O O O O O O O O O,False,"It begins at Port Said and diana stop till ye come to San Francisco , . . . if there ! i",begin port say stop come
406,406,003E Stephen Bradwell 1636 PHYSICK FOR THE SICKNESSE Commonly called the PLAGUE.txt_distribution.txt,54.0,"For there is a Seminarie Tincture full of a venemous quality , that being very thin and spirituous mixeth it selfe with the Aire , and piercing the pores of the Body , entreth with the same Aire , and mixeth it selfe with the Humors and spirits of the same Body also .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"For there is a seminar Tincture full of a venomous quality , that being very thin and spiritus mixed it self with the are , and piercing the pores of the Body , entreat with the same are , and mixed it self with the Humors and spirits of the same Body also .",seminar tincture venomous quality thin mix self pierce pore body entreat mix self humor spirit body
1918,1918,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,211.0,.,O,False,.,
7,7,001E Donald Mcdonald 1895 Sweet scented flowers and fragrant leaves__2137_distribution_MED.txt,16.0,"Apart from the groups of plants in which all , or nearly all , are sweet , as in Roses and Violets , the annual and biennial flowers of our gardens , are rich in fragrance , Stocks , Mignonette , Sweet Peas , Sweet Sultan and Wallflowers , Double Rockets , Sweet Scabious , and many others , the odours of which are not always so popular .",O O O O O O O O O O O O O O O B-1 O O O B-1 O B-1 O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O B-1 O B-1 O B-1 O B-1 O B-1 I-1 O B-1 I-1 O B-1 O B-1 I-1 O B-1 I-1 O O O O O O B-1 O B-1 O B-1 I-1 I-1 I-1 O,True,"Apart from the groups of plants in which all , or nearly all , are sweet , as in Roses and Violets , the annual and biannual flowers of our gardens , are rich in fragrance , Stocks , Mignonette , Sweet Peas , Sweet Sultan and Wallflowers , Double Rockets , Sweet scabrous , and many others , the odours of which are not always so popular .",apart group plant nearly sweet rose violet annual biannual flower garden rich fragrance stock sweet pea sweet sultan wallflower double rocket sweet scabrous odour popular
2657,2657,072E Richard Middleton 1619 Goodnes the blessed mans badge__18_distribution_REL.txt,15.0,Is hee a pursuer of enmities ?,O O O O O O O,False,Is hee a pursuer of enmities ?,hee pursuer enmity
2675,2675,072E Richard Middleton 1619 Goodnes the blessed mans badge__18_distribution_REL.txt,31.0,"Fera bestia , A wilde , bruite , sauage beast ?",O O O O O O O O O O O,False,"fear bestial , A wilde , bruise , savage beast ?",fear bestial wilde bruise savage beast
2843,2843,084E Frederick John Smith 1915 Domestic Hygeine __75_distribution_HOUS.txt,11.0,( 4 ) Dust collected in sweeping the sick room .,O O O O O O O O O O O,False,( 4 ) Dust collected in sweeping the sick room .,dust collect sweep sick room
