,Unnamed: 0,filename,sentence_id,text,labels,contains_ref,spellchecked_text,normalized_text,Unnamed: 0.1,Number
1176,632,,,"Developers funded hackerspaces, boosting solutions among diverse community innovators globally.",,False,"Developers funded hackerspaces, boosting solutions among diverse community innovators globally",developer fund hackerspace boost solution diverse community innovator globally,1176.0,733.0
429,429,,,"The sweet, chocolatey aroma of brownies baked in the warm kitchen.",,True,The sweet chocolatey aroma of brownies baked in the warm kitchen,sweet chocolatey aroma brownie bake warm kitchen,429.0,430.0
1459,915,,,"Nonprofit organizers coordinated donors, distributing provisions wherever urgent crises emerged.",,False,Nonprofit organizers coordinated donors distributing provisions wherever urgent crises emerged,nonprofit organizer coordinate donor distribute provision urgent crisis emerge,1459.0,1016.0
572,28,,,Bewildered tourists glimpsed ancient carvings etched deep into cliff faces.,,False,Bewildered tourists glimpsed ancient carvings etched deep into cliff faces,bewildered tourist glimpse ancient carving etch deep cliff face,572.0,29.0
120,120,,,"Crisp cucumbers exuded a fresh, watery aroma on the chopping board.",,True,Crisp cucumbers exuded a fresh watery aroma on the chopping board,crisp cucumber exude fresh watery aroma chopping board,120.0,121.0
1949,1405,,,"Pediatric nurses entertained toddlers, distracting them during routine immunization procedures.",,False,Pediatric nurses entertained toddlers distracting them during routine immunization procedures,pediatric nurse entertain toddler distract routine immunization procedure,1949.0,1508.0
1900,1356,,,"Biologists dissected plankton, revealing micro-ecosystems critical for entire oceanic food webs.",,False,Biologists dissected plankton revealing micro-ecosystems critical for entire oceanic food webs,biologist dissect plankton reveal micro ecosystem critical entire oceanic food webs,1900.0,1459.0
1393,849,,,"Online instructors assigned quizzes, measuring student retention following interactive video lessons.",,False,Online instructors assigned quizzes measuring student retention following interactive video lessons,online instructor assign quiz measure student retention follow interactive video lesson,1393.0,950.0
56,56,,,"Freshly brewed coffee released a rich, nutty, and comforting fragrance.",,True,Freshly brewed coffee released a rich nutty and comforting fragrance,freshly brew coffee release rich nutty comforting fragrance,56.0,57.0
479,479,,,"The rich, smoky scent of charred wood filled the artist",,True,The rich smoky scent of charred wood filled the artist,rich smoky scent charred wood fill artist,479.0,480.0
1376,832,,,"Collegiate fraternities hosted benefits, supporting charitable institutions within campus networks.",,False,Collegiate fraternities hosted benefits supporting charitable institutions within campus networks,collegiate fraternity host benefit support charitable institution campus network,1376.0,933.0
1670,1126,,,"Activist coalitions raised petitions, demanding investigations into questionable legislative dealings.",,False,Activist coalitions raised petitions demanding investigations into questionable legislative dealings,activist coalition raise petition demand investigation questionable legislative dealing,1670.0,1227.0
495,495,,,"The sharp, zesty smell of oranges invigorated the bustling juice bar.",,True,The sharp zesty smell of oranges invigorated the bustling juice bar,sharp zesty smell orange invigorate bustling juice bar,495.0,496.0
993,449,,,"Water engineers repaired systems, preventing local shortages amid heat waves.",,False,Water engineers repaired systems preventing local shortages amid heat waves,water engineer repair system prevent local shortage heat wave,993.0,550.0
324,324,,,"The earthy, resinous smell of cedarwood chips perfumed the wooden chest.",,True,The earthy resinous smell of cedarwood chips perfumed the wooden chest,earthy resinous smell cedarwood chip perfume wooden chest,324.0,325.0
999,455,,,"Script consultants reviewed dialogue, smoothing character interactions for film projects.",,False,Script consultants reviewed dialogue smoothing character interactions for film projects,script consultant review dialogue smooth character interaction film project,999.0,556.0
1883,1339,,,"College interns assisted curators, learning archival systems within renowned art museums.",,False,College interns assisted curators learning archival systems within renowned art museums,college intern assist curator learn archival system renowned art museum,1883.0,1442.0
485,485,,,"The earthy, damp scent of wet bark clung to the redwood forest.",,True,The earthy damp scent of wet bark clung to the redwood forest,earthy damp scent wet bark cling redwood forest,485.0,486.0
1957,1413,,,"Opera fans debated interpretations, dissecting vocal styles across historical golden ages.",,False,Opera fans debated interpretations dissecting vocal styles across historical golden ages,opera fan debate interpretation dissect vocal style historical golden age,1957.0,1516.0
1375,831,,,"Chess engines introduced moves, revealing solutions surpassing human strategic foresight.",,False,Chess engines introduced moves revealing solutions surpassing human strategic foresight,chess engine introduce move reveal solution surpass human strategic foresight,1375.0,932.0
282,282,,,"The fresh, herbal scent of parsley brightened the kitchen air.",,True,The fresh herbal scent of parsley brightened the kitchen air,fresh herbal scent parsley brighten kitchen air,282.0,283.0
1708,1164,,,"Storm watchers deployed sensors, documenting atmospheric anomalies preceding tornado formations.",,False,Storm watchers deployed sensors documenting atmospheric anomalies preceding tornado formations,storm watcher deploy sensor document atmospheric anomaly precede tornado formation,1708.0,1265.0
1121,577,,,"Treasury officials printed currency, fortifying economies throughout regional markets globally.",,False,Treasury officials printed currency fortifying economies throughout regional markets globally,official print currency fortifying economy regional market globally,1121.0,678.0
1689,1145,,,"Skaters built ramps, practicing aerial maneuvers perfected at tournaments nationwide.",,False,Skaters built ramps practicing aerial maneuvers perfected at tournaments nationwide,skater build ramp practice aerial maneuver perfect tournament nationwide,1689.0,1246.0
2034,1490,,,"Radiation experts monitored isotopes, tracking half-lives relevant to reactor containment protocols.",,False,Radiation experts monitored isotopes tracking half-lives relevant to reactor containment protocols,radiation expert monitor isotope track half life relevant reactor containment protocol,2034.0,1593.0
1756,1212,,,"Orchestras performed fanfares, rallying supportive audiences seeking grand ceremonial overtures nightly.",,False,Orchestras performed fanfares rallying supportive audiences seeking grand ceremonial overtures nightly,orchestra perform fanfare rally supportive audience seek grand overture nightly,1756.0,1314.0
840,296,,,"High school counselors advised seniors, clarifying scholarship opportunities and career pathways.",,False,High school counselors advised seniors clarifying scholarship opportunities and career pathways,high school counselor advise senior clarify scholarship opportunity career pathway,840.0,397.0
1644,1100,,,"Observers tracked border crossings, preparing humanitarian relief for displaced families.",,False,Observers tracked border crossings preparing humanitarian relief for displaced families,observer track border crossing prepare humanitarian relief displace family,1644.0,1201.0
602,58,,,Delighted children constructed elaborate sandcastles along clear shorelines each sunny weekend.,,False,Delighted children constructed elaborate sandcastles along clear shorelines each sunny weekend,delighted child construct elaborate sandcastle clear shoreline sunny weekend,602.0,59.0
1100,556,,,"Fire investigators gathered forensics, explaining ignition causes behind structural infernos.",,False,Fire investigators gathered forensics explaining ignition causes behind structural infernos,fire investigator gather forensic explain ignition cause structural infernos,1100.0,657.0
1316,772,,,"Election committees validated ballots, confirming outcomes peacefully despite margin differences.",,False,Election committees validated ballots confirming outcomes peacefully despite margin differences,election committee validate ballot confirm outcome peacefully margin difference,1316.0,873.0
494,494,,,"The smoky, rich aroma of black tea steeped in the porcelain teapot.",,True,The smoky rich aroma of black tea steeped in the porcelain teapot,smoky rich aroma black tea steep porcelain teapot,494.0,495.0
2072,1528,,,"Truckers navigated convoys, ensuring swift delivery despite storms threatening rural highways.",,False,Truckers navigated convoys ensuring swift delivery despite storms threatening rural highways,trucker navigate convoy ensure swift delivery storm threaten rural highway,2072.0,1631.0
1073,529,,,"Data analysts visualized trends, revealing preferences shaping brand marketing campaigns.",,False,Data analysts visualized trends revealing preferences shaping brand marketing campaigns,datum analyst visualize trend reveal preference shape brand marketing campaign,1073.0,630.0
290,290,,,"The warm, sugary aroma of caramel apples filled the festival grounds.",,True,The warm sugary aroma of caramel apples filled the festival grounds,warm sugary aroma caramel apple fill festival ground,290.0,291.0
1818,1274,,,"Gubernatorial debates outlined platforms, clarifying candidates",,False,Gubernatorial debates outlined platforms clarifying candidates,gubernatorial debate outline platform clarify candidate,1818.0,1376.0
69,69,,,The sharp tang of lemon zest brightened the kitchen's aroma.,,True,The sharp tang of lemon zest brightened the kitchen's aroma,sharp tang lemon zest brighten kitchen aroma,69.0,70.0
845,301,,,"Renowned orators captivated audiences, delivering speeches on humanitarian achievements worldwide.",,False,Renowned orators captivated audiences delivering speeches on humanitarian achievements worldwide,renowned orator captivate audience deliver speech humanitarian achievement worldwide,845.0,402.0
445,445,,,"A faint, salty sea breeze carried the aroma of wet sand.",,True,A faint salty sea breeze carried the aroma of wet sand,faint salty sea breeze carry aroma wet sand,445.0,446.0
1436,892,,,"Caterers planned menus, balancing nutrition against budget constraints for conferences.",,False,Caterers planned menus balancing nutrition against budget constraints for conferences,caterer plan menu balance nutrition budget constraint conference,1436.0,993.0
432,432,,,"The pungent, sharp smell of onions filled the bustling food market.",,True,The pungent sharp smell of onions filled the bustling food market,pungent sharp smell onion fill bustle food market,432.0,433.0
1455,911,,,"Language teachers introduced conversation drills, boosting vocabulary among adult evening classes.",,False,Language teachers introduced conversation drills boosting vocabulary among adult evening classes,language teacher introduce conversation drill boost vocabulary adult evening class,1455.0,1012.0
865,321,,,"Marketing strategists conducted focus groups, shaping perception through advertising campaigns.",,False,Marketing strategists conducted focus groups shaping perception through advertising campaigns,marketing strategist conduct focus group shape perception advertising campaign,865.0,422.0
1654,1110,,,"Drone footage aided cartographers, generating precise topographical charts across wilderness.",,False,Drone footage aided cartographers generating precise topographical charts across wilderness,drone footage aid cartographer generate precise topographical chart wilderness,1654.0,1211.0
1625,1081,,,"Steel magnates financed apprenticeships, ensuring future generations maintained essential foundry operations.",,False,Steel magnates financed apprenticeships ensuring future generations maintained essential foundry operations,steel magnate finance apprenticeship ensure future generation maintain essential foundry operation,1625.0,1182.0
1934,1390,,,"Animators sketched storyboards, visualizing sequential frames driving dynamic action sequences.",,False,Animators sketched storyboards visualizing sequential frames driving dynamic action sequences,animator sketch storyboard visualize sequential frame drive dynamic action sequence,1934.0,1493.0
1937,1393,,,"Drama students memorized lines, hoping for breakthrough roles in local productions.",,False,Drama students memorized lines hoping for breakthrough roles in local productions,drama student memorize line hope breakthrough role local production,1937.0,1496.0
1087,543,,,"Judges delivered verdicts, balancing factual evidence against governing legal precedents.",,False,Judges delivered verdicts balancing factual evidence against governing legal precedents,judge deliver verdict balance factual evidence govern legal precedent,1087.0,644.0
259,259,,,"The sharp, citrusy smell of grapefruit cleaner brightened the morning chores.",,True,The sharp citrus smell of grapefruit cleaner brightened the morning chores,sharp citrus smell grapefruit cleaner brighten morning chore,259.0,260.0
427,427,,,"The sharp, tangy smell of barbecue sauce coated the grilled ribs.",,True,The sharp tangy smell of barbecue sauce coated the grilled ribs,sharp tangy smell barbecue sauce coat grill rib,427.0,428.0
856,312,,,"Tribal elders recounted legends, nurturing bonds across generations within communities.",,False,Tribal elders recounted legends nurturing bonds across generations within communities,elder recount legend nurture bond generation community,856.0,413.0
693,149,,,"Parades showcased local traditions, featuring elaborate floats during carnival celebrations.",,False,Parades showcased local traditions featuring elaborate floats during carnival celebrations,parade showcase local tradition feature elaborate float carnival celebration,693.0,150.0
1968,1424,,,"Triage nurses prioritized arrivals, easing burdens plaguing busy emergency department staff.",,False,Triage nurses prioritized arrivals easing burdens plaguing busy emergency department staff,triage nurse prioritize arrival ease burden plague busy emergency department staff,1968.0,1527.0
1565,1021,,,"Delivery cyclists navigated shortcuts, optimizing routes in congested metropolitan districts.",,False,Delivery cyclists navigated shortcuts optimizing routes in congested metropolitan districts,delivery cyclist navigate shortcut optimize route congested metropolitan district,1565.0,1122.0
426,426,,,"The fresh, crisp aroma of cucumbers brightened the garden salad.",,True,The fresh crisp aroma of cucumbers brightened the garden salad,fresh crisp aroma cucumber brighten garden salad,426.0,427.0
99,99,,,"The forest floor smelled damp, rich, and alive after the rain.",,True,The forest floor smelled damp rich and alive after the rain,forest floor smell damp rich alive rain,99.0,100.0
361,361,,,"The sweet, fruity aroma of ripe bananas filled the smoothie stand.",,True,The sweet fruity aroma of ripe bananas filled the smoothie stand,sweet fruity aroma ripe banana fill smoothie stand,361.0,362.0
409,409,,,'92s stall.,,True,'92s stall,stall,409.0,410.0
1763,1219,,,"Drone journalists captured footage, providing firsthand accounts of far-flung conflict regions.",,False,Drone journalists captured footage providing firsthand accounts of far-flung conflict regions,drone journalist capture footage provide firsthand account far fling conflict region,1763.0,1321.0
1061,517,,,"Government liaisons coordinated summits, unifying political figures through negotiated agreements.",,False,Government liaisons coordinated summits unifying political figures through negotiated agreements,government liaison coordinate summit unify political figure negotiate agreement,1061.0,618.0
1347,803,,,"Amateur bakers tested techniques, perfecting pastries for future televised cooking competitions.",,False,Amateur bakers tested techniques perfecting pastries for future televised cooking competitions,amateur baker test technique perfect pastry future televise cooking competition,1347.0,904.0
544,0,,,A fearless diver plumbed unexplored reefs beneath gleaming tropical waves.,,False,A fearless diver plumbed unexplored reefs beneath gleaming tropical waves,fearless diver plumb unexplored reef gleam tropical wave,544.0,1.0
