,Unnamed: 0,filename,sentence_id,text,labels,contains_ref,spellchecked_text,normalized_text,Unnamed: 0.1,Number
2051,2051,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,331.0,There is no reason to believe that any effluvia from these works reach the places on the Section 3 .,O O O O O O O O B-1 I-1 I-1 I-1 O O O O O O O O,True,There is no reason to believe that any effluvia from these works reach the places on the Section 3 .,reason believe effluvia work reach place section,,
683,683,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,247.0,"Gentlemen , Variocs complaints having been made to me , by inhabitants of the part of Rotherhithe called Jamaica Level , and by owners of property in that district , of an intolerable nuisance occasioned by the casting of the mud of the mill-stream near the houses .",O O O O O O O O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O,True,"Gentlemen , various complaints having been made to me , by inhabitants of the part of Rotherhithe called Jamaica Level , and by owners of property in that district , of an intolerable nuisance occasioned by the casting of the mud of the mill-stream near the houses .",gentleman complaint inhabitant call level owner property district intolerable nuisance occasion casting mud mill stream house,,
673,673,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,238.0,"In the experience of three epidemics which I have witnessed , one in France , and two in England ; I have invariably found that they are the first , yes , the very first victims of cholera .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"In the experience of three epidemics which I have witnessed , one in France , and two in England ; I have invariably found that they are the first , yes , the very first victims of cholera .",experience epidemic witness invariably find victim cholera,,
2100,2100,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,376.0,"The "" scutch "" which remains after the making of the glue , is dealt with as at Bevington ' s Works , the only difference being that no means are in use here to condense the vapour proceeding from the pans in which the ' ' scutch "" is heated with acid .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The "" scotch "" which remains after the making of the glue , is dealt with as at remington ' i Works , the only difference being that no means are in use here to condense the vapour proceeding from the pans in which the ' ' scotch "" is heated with acid .",scotch remain making glue deal work difference mean use condense vapour proceed pan scotch heat acid,,
1736,1736,019E C E A Armand 1891 Pocket Pharmocopaeia__486_MED.txt,85.0,"Possesses powerful ozonizing and anti-malarial influence ; destructive to low organic growths , but not caustic to the skin .",O O O O O O O O O O O O O O O O O O O O,False,"Possesses powerful agonizing and anti-malarial influence ; destructive to low organic growths , but not caustic to the skin .",possess powerful agonizing anti malarial influence destructive low organic growth caustic skin,,
18,18,001E Donald Mcdonald 1895 Sweet scented flowers and fragrant leaves__2137_distribution_MED.txt,26.0,Among the abortions of this century these are a real gain — the loveliest flowers ever raised by man .,O O O O O O O O O O O O O O O O O O O O,False,Among the abortions of this century these are a real gain i the loveliest flowers ever raised by man .,abortion century real gain lovely flower raise man,,
1883,1883,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,180.0,Pyrites alone used to burn as a source of sulphurous acid The Avaste gases from the leaden chamber pass into a condensing apparatus supplied with steam .,O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,pyrates alone used to burn as a source of sulphurous acid The waste gases from the leaden chamber pass into a condensing apparatus supplied with steam .,pyrate burn source sulphurous acid waste gas chamber pass condense apparatus supply steam,,
2686,2686,072E Richard Middleton 1619 Goodnes the blessed mans badge__18_distribution_REL.txt,41.0,"For as the meate of Christ is to doe his Fathers will , so it is the diuels meate , to doe his will .",O O O O O O O O O O O O O O O O O O O O O O O O O,False,"For as the meat of Christ is to doe his Fathers will , so it is the duels meat , to doe his will .",meat doe father duel meat doe,,
704,704,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,266.0,"The ditch itself is clean and without smell , and receives the drainage of ten small houses .",B-1 I-1 O O O O O B-1 O O O O O O O O O O,True,"The ditch itself is clean and without smell , and receives the drainage of ten small houses .",ditch clean smell receive drainage small house,,
718,718,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,279.0,"These gases are injurious to the health ; many persons have complained of nausea and headache , from their effects ; the acid fumes , too , are highly irritating to individuals with the least tendency to cough , or to any bronchial affection .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"These gases are injurious to the health ; many persons have complained of nausea and headache , from their effects ; the acid fumes , too , are highly irritating to individuals with the least tendency to cough , or to any bronchial affection .",gas injurious health person complain nausea headache effect acid fume highly irritating individual tendency cough bronchial affection,,
494,494,005E Daniel Featley 1636 Clavis Mystica 70 sermons__159_REL.txt,27.0,"A high conceit of their owne , and a low value and under rate of the gifts of others , usually keep men from yeelding one to the other upon good termes of Christian charity .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"A high conceit of their one , and a low value and under rate of the gifts of others , usually keep men from yielding one to the other upon good terms of Christian charity .",high conceit low value rate gift usually man yield good term christian charity,,
2401,2401,058E John Charles Sawer 1894 Odorographia__1331_distribution_PER.txt,60.0,"With oil of turpentine and oil of lemon it forms at first a milky solution , which afterwards becomes clear .",O O O O O O O O O O O O O O O O O O O O O,False,"With oil of turpentine and oil of lemon it forms at first a milky solution , which afterwards becomes clear .",oil turpentine oil lemon form milky solution clear,,
1311,1311,014E John Floyer 1687 Pharmako Basnos__2427_MED.txt,34.0,"These Acrid-Aromaticks have either a Sweetness , or Bitterness ; and may be referred to the former Classes .",O O O O O O O O O O O O O O O O O O O,False,"These Acrid-Aromaticks have either a Sweetness , or Bitterness ; and may be referred to the former Classes .",acrid aromatick sweetness bitterness refer class,,
1266,1266,013E Edward Farnham 1656 The Compleat Doctoress__32_MED.txt,7.0,"You must apply your Remedies in the • • t , and after the fit : in the fit , the humour just be drawn back with rubbing the parts , • ying painfull Ligatures about them , and applying Cuppinglasses , with scariffication to the calfes of her legs : have such Glysters in readinesse , as will take away the paine , dissolve , draw back , and purge out the thick humours : you may compound them by these formes following .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"You must apply your Remedies in the i i i , and after the fit : in the fit , the humour just be drawn back with rubbing the parts , i ying painful Ligatures about them , and applying Cuppinglasses , with scarification to the calves of her legs : have such oysters in readiness , as will take away the paine , dissolve , draw back , and purge out the thick humours : you may compound them by these former following .",apply remedy fit fit humour draw rub part ye painful ligature apply cuppinglasse scarification calf leg oyster readiness away paine dissolve draw purge thick humour compound following,,
409,409,003E Stephen Bradwell 1636 PHYSICK FOR THE SICKNESSE Commonly called the PLAGUE.txt_distribution.txt,57.0,"So does the Pestilent Infection take hold , though not sensibly ( for the strongest Poysons have little taste or smell ) yet certainly ; as experience testifies : for Garments , and Houshold-stuffe have beene infected , and have infected others .",O O O O O O O O O O O O O B-1 I-1 I-1 O B-1 O O B-1 O O O O O O O O O O O O O O O O O O O O O O,True,"So does the Pestilent Infection take hold , though not sensibly ( for the strongest poisons have little taste or smell ) yet certainly ; as experience testifies : for Garments , and Houshold-stuffe have been infected , and have infected others .",infection hold sensibly strong poison little taste smell certainly experience testify garment infect infect,,
1360,1360,014E John Floyer 1687 Pharmako Basnos__2427_MED.txt,79.0,"Nothing can be more easily fixt , by divers additions of other things , though in it self it has a greater Agitation of parts than other fluids , which being stopt in their internal motion , become Solids ; and if Opiates do weaken or deprive the Nervous Juyce of its Internal Agitation , from thence all their Phaenomena may be explain ' d .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Nothing can be more easily fix , by divers additions of other things , though in it self it has a greater Agitation of parts than other fluids , which being stop in their internal motion , become Solids ; and if Opiates do weaken or deprive the Nervous juice of its Internal Agitation , from thence all their phenomena may be explain ' i .",easily fix diver addition thing self great agitation part fluid stop internal motion solid opiate weaken deprive nervous juice internal agitation phenomenon explain,,
2609,2609,070E Thomas Shadwell 1673 Epsom wells__16_distribution_THE.txt,23.0,"However you make bold with the Country , be not prophane .",O O O O O O O O O O O O,False,"However you make bold with the Country , be not propane .",bold country propane,,
2284,2284,053E Joseph Priestley 1775 Observations on different kinds of air__185_distribution_SCIE.txt,5.0,"For this has a very agreeable flavour , whether it be produced by fermentation , or extracted from chalk by oil of vitriol ; affecting not only the mouth , but even the nostrils ; with a pungency which is peculiarly pleasing to a certain degree , as any person may easily satisfy himself , who will chuse to make the experiment .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 I-1 O O O B-1 O O B-1 I-1 O O O O O O O O O O O O O O O O O O O O O,True,"For this has a very agreeable flavour , whether it be produced by fermentation , or extracted from chalk by oil of vitriol ; affecting not only the mouth , but even the nostrils ; with a urgency which is peculiarly pleasing to a certain degree , as any person may easily satisfy himself , who will cause to make the experiment .",agreeable flavour produce fermentation extract chalk oil vitriol affect mouth nostril urgency peculiarly pleasing certain degree person easily satisfy cause experiment,,
280,280,003E Stephen Bradwell 1636 PHYSICK FOR THE SICKNESSE Commonly called the PLAGUE.txt_distribution.txt,123.0,"Carry in your hand a Lemon stucke with cloves , sweet Marjoram , Lavender , Balme , Rew , or Wormwood ; as the constitution of your braine shall require .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Carry in your hand a Lemon stuck with cloves , sweet marjorie , Lavender , blame , new , or Wormwood ; as the constitution of your brain shall require .",carry hand lemon stick clove sweet marjorie lavender blame new wormwood constitution brain require,,
796,796,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,76.0,"Having become full and the contents fermenting , from the heat of the sun , the garden of No . 16 was covered with sewage , and offered to the eye a frightful mass of putrescence .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Having become full and the contents fermenting , from the heat of the sun , the garden of No . 16 was covered with sewage , and offered to the eye a frightful mass of putrescence .",content ferment heat sun garden cover sewage offer eye frightful mass putrescence,,
2066,2066,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,345.0,"These works are much complained of by the Manager of the Beckton Gas Works , who says that on Sundays they are especially offensive .",O O O O O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O B-1 I-1 I-1 O B-1 I-1 O,True,"These works are much complained of by the Manager of the beckon Gas Works , who says that on Sundays they are especially offensive .",work complain manager beckon gas work say sunday especially offensive,,
2199,2199,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,7.0,"Gordon , the principal medical officer of the 2 : arrison , was altogether the clearest and most instructive that I had received , inasmuch as at the barracks and on the barrack field , about a mile from the river and at a considerable elevation , each variety of odour is perceptible .",O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 I-1 I-1 O B-1 I-1 I-1 I-1 O O B-1 I-1 I-1 I-1 I-1 O B-1 I-1 I-1 I-1 O B-1 I-1 I-1 I-1 O B-1 O,True,"Gordon , the principal medical officer of the 2 : garrison , was altogether the clearest and most instructive that I had received , inasmuch as at the barracks and on the barrack field , about a mile from the river and at a considerable elevation , each variety of odour is perceptible .",principal medical officer garrison altogether clear instructive receive inasmuch barrack barrack field mile river considerable elevation variety odour perceptible,,
470,470,004E Samuel Purchase  1657 A THEATRE OF Politicall Flying Insects.TXT__84_SCIE.txt,5.0,XCI .,O O,False,xi .,,,
2498,2498,064E 1787 A new collection of the most easy and approved methods of preparing__167_distribution_PER.txt,3.0,"Beat into a fine powder , and sift through a hair sieve , a pound of the Marc or Residuum left in the still after making Angelic Water then put it into a mortar , with a handful of fresh-gathered Rose Leaves , and a small porringer full of Gum Tragacanth softened with Rose Water , Beat the whole into a Paste ; roll it out on a dresser , with a rolling pin , and cut it into Lozenges with a knife .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Beat into a fine powder , and sift through a hair sieve , a pound of the Marc or residue left in the still after making Angelic Water then put it into a mortar , with a handful of fresh-gathered Rose Leaves , and a small porridge full of Gum Tragacanth softened with Rose Water , Beat the whole into a Paste ; roll it out on a dresser , with a rolling pin , and cut it into Lozenges with a knife .",beat fine powder sift hair sieve pound marc residue leave make angelic water mortar handful fresh gather rose leave small porridge gum tragacanth soften rose water beat paste roll dresser rolling pin cut lozenge knife,,
1630,1630,019E C E A Armand 1891 Pocket Pharmocopaeia__486_MED.txt,121.0,Oil of Spearmint .,B-1 I-1 I-1 O,True,Oil of Spearmint .,oil spearmint,,
1035,1035,008E Anon 1779 A short history of drugs.txt_distribution.txt,48.0,GALBANUM .,B-1 O,True,GALBANUM .,galbanum,,
2399,2399,058E John Charles Sawer 1894 Odorographia__1331_distribution_PER.txt,59.0,"It dissolves sparingly in water , abundantly in alcohol , ether and fixed oils .",O O O O O O O O O O O O O O O,False,"It dissolves sparingly in water , abundantly in alcohol , ether and fixed oils .",dissolve sparingly water abundantly alcohol ether fixed oil,,
1432,1432,016E Havelock Ellis 1905 Studies in the Psychology of Sex__1003_SCIE.txt,26.0,"Persian literature contains many references to musk as an attractive body odor , and Firdusi speaks of a woman ' s hair as "" a crown of musk , "" while the Arabian poet Motannabi says of his mistress that "" her hyacinthine hair smells sweeter than Scythian musk . """,O O O O O O B-1 O O B-1 I-1 I-1 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O,True,"Persian literature contains many references to musk as an attractive body odor , and Firdusi speaks of a woman ' i hair as "" a crown of musk , "" while the Arabian poet Motannabi says of his mistress that "" her hyacinthine hair smells sweeter than scythians musk . """,contain reference musk attractive body odor speak woman hair crown musk arabian poet say mistress hyacinthine hair smell sweet musk,,
2576,2576,069E Assorted references to theatre going smells 1827 to 1912.txt,16.0,"None knew better than they that these coloured scraps represented a large lovely gold coin , rare and yet plentiful , reassuring and yet transient , the price of coals , boots , nectar , and love .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"None knew better than they that these coloured scraps represented a large lovely gold coin , rare and yet plentiful , reassuring and yet transient , the price of coals , boots , nectar , and love .",know well coloured scrap represent large lovely gold coin rare plentiful reassuring transient price coal boot nectar love,,
836,836,007E Dan McKenzie 1923 Aromatics and the soul__748_MED.txt,22.0,"Her wistful smile seemed to me to be a very inadequate reply to my question—which , by the way , I am still asking .",O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Her wistful smile seemed to me to be a very inadequate reply to my question—which , by the way , I am still asking .",wistful smile inadequate reply question way ask,,
1439,1439,016E Havelock Ellis 1905 Studies in the Psychology of Sex__1003_SCIE.txt,32.0,Some lizards have a musky odor which is heightened at the sexual season ; crocodiles during the pairing season emit from their submaxillary glands a musky odor which pervades their haunts .,B-1 I-1 O O B-1 I-1 O O B-1 I-1 I-1 I-1 I-1 O B-1 I-1 I-1 I-1 I-1 O O O O O O B-1 I-1 I-1 I-1 I-1 I-1 O,True,Some lizards have a musky odor which is heightened at the sexual season ; crocodiles during the pairing season emit from their submaxillary glands a musky odor which pervades their haunts .,lizard musky odor heighten sexual season crocodile pair season emit submaxillary gland musky odor pervade haunt,,
2564,2564,068E Alfred Swaine Taylor 1859 On Poisons__531_distribution_LAW.txt,5.0,( Pereira . ),O O O O,False,( persia . ),persia,,
1072,1072,008E Anon 1779 A short history of drugs.txt_distribution.txt,81.0,"If it is run into a Mass with but few Tears in it , and mixed with Dirt or Rubbish , it will not do for this Market .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"If it is run into a Mass with but few Tears in it , and mixed with Dirt or Rubbish , it will not do for this Market .",run mass tear mix dirt rubbish market,,
1045,1045,008E Anon 1779 A short history of drugs.txt_distribution.txt,57.0,"Is supposed to be a kind of rosinous Wax collected by Insects , and deposited by them on round small Sticks , in such form as is commonly imported ; the best for Sale here is composed of a very deep red Gum , intermixed with Cells , ( formed by the Insects ) in which the colour is contained , and when put into Water gives a red Tincture , which is the Sort most in Esteem for dying red Morocco Leather .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Is supposed to be a kind of ominous Wax collected by Insects , and deposited by them on round small Sticks , in such form as is commonly imported ; the best for Sale here is composed of a very deep red Gum , intermix with Cells , ( formed by the Insects ) in which the colour is contained , and when put into Water gives a red Tincture , which is the Sort most in Esteem for dying red Morocco Leather .",suppose kind ominous wax collect insect deposit round small stick form commonly import good sale compose deep red gum intermix cell form insect colour contain water give red tincture sort esteem die red leather,,
2613,2613,070E Thomas Shadwell 1673 Epsom wells__16_distribution_THE.txt,27.0,"I had rather be Countess of Puddledock , than Queen of Sussex .",O O O O O O O O O O O O O,False,"I had rather be Countess of Puddledock , than Queen of sussed .",countess puddledock queen sussed,,
72,72,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,129.0,"Various messengers are despatched ; not so much after the horses , as after each other ; for the first messenger never comes back , and all the rest imitate him .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Various messengers are despatched ; not so much after the horses , as after each other ; for the first messenger never comes back , and all the rest imitate him .",messenger despatch horse messenger come rest imitate,,
2529,2529,067E Richardson 1910 War Police and Watch Dogs__119_distribution_LAW.txt,15.0,"The exudations from his feet required to be combined with shoe-leather , and brown paper can stop the transmission of that scent . ”",B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O O B-1 I-1 O O,True,"The equations from his feet required to be combined with shoe-leather , and brown paper can stop the transmission of that scent . i",equation foot require combine shoe leather brown paper stop transmission scent,,
2859,2859,085E Gervase Markham 1631 A new orchard__20_distribution_HOUS.txt,16.0,White Lauendar would be remoued sooner .,O O O O O O O,False,White calendar would be removed sooner .,calendar remove soon,,
1285,1285,014E John Floyer 1687 Pharmako Basnos__2427_MED.txt,113.0,"The Milky or Resinous Exulcerators , have an Oyl more fixt , joyned to an Acid-Acrid Salt ; as Tithymalus , and Esula ; and these smell Acid , rather than of any hot Scent .",B-1 I-1 I-1 I-1 I-1 O O O O O O O O O O O O O O B-1 O O B-1 O O B-1 I-1 I-1 O O O O O B-1 I-1 O,True,"The Milky or heinous Exulcerators , have an oil more fix , joined to an Acid-Acrid Salt ; as Tithymalus , and usual ; and these smell Acid , rather than of any hot Scent .",milky heinous exulcerator oil fix join acid acrid salt tithymalus usual smell acid hot scent,,
703,703,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,265.0,"However undesirable draining into open ditches may be , in the abovementioned case , it would be infinitely preferable to what at present exists , by carrying the sewage further away from the dwellings , and into an open space , where the effluvia becoming diluted would , in all probability , be harmless . 24 An open ditch , beginning by a dead head at the southern extremity of Berkeley-street , after running a course of about two hundred and fifty or three hundred yards , discharges itself into the sewer in Swan-lane .",O O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O O O O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,True,"However undesirable draining into open ditches may be , in the aforementioned case , it would be infinitely preferable to what at present exists , by carrying the sewage further away from the dwellings , and into an open space , where the effluvia becoming diluted would , in all probability , be harmless . 24 An open ditch , beginning by a dead head at the southern extremity of Berkeley-street , after running a course of about two hundred and fifty or three hundred yards , discharges itself into the sewer in Swan-lane .",undesirable drain open ditch aforementioned case infinitely preferable present exist carry sewage away dwelling open space effluvia dilute probability harmless open ditch begin dead head southern extremity street run course yard discharge sewer swan lane,,
1555,1555,018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt,54.0,"In ozaena from ulceration of the nasal cartilages , and in rodent fibroid ulcers , there is a most offensive discharge , but the odour is not like the smell of decomposing pus from ordinary ulcers .",O O O O O O O O O O O O O O O O O O O O O O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O,True,"In ohana from laceration of the nasal cartilage , and in rodent fibroid ulcers , there is a most offensive discharge , but the odour is not like the smell of decomposing pus from ordinary ulcers .",ohana laceration nasal cartilage rodent fibroid ulcer offensive discharge odour smell decompose pus ordinary ulcer,,
1235,1235,012E Pieter van Foreest 1623 The Arraignment of Urines__40_MED.txt,33.0,"But if I should yet enter vpon the tast , I feare I should be worse taxed .",O O O O O O O O O O O O O O O O O O,False,"But if I should yet enter upon the last , I fear I should be worse taxed .",enter fear worse tax,,
1075,1075,008E Anon 1779 A short history of drugs.txt_distribution.txt,84.0,"It is sometimes very light and kecksey , mixed with small Bits of Canes and Sticks , but that always sells low , in Proportion to the Quantity of Gum .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"It is sometimes very light and kelsey , mixed with small Bits of Canes and Sticks , but that always sells low , in Proportion to the Quantity of Gum .",light mix small bit cane stick sell low proportion quantity gum,,
1706,1706,019E C E A Armand 1891 Pocket Pharmocopaeia__486_MED.txt,58.0,Croton Oil .,B-1 I-1 O,True,proton Oil .,proton oil,,
240,240,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,88.0,"Much of the romance of the beautiful towns and villages on this beautiful road , disappears when they are entered , for many of them are very miserable .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Much of the romance of the beautiful towns and villages on this beautiful road , disappears when they are entered , for many of them are very miserable .",romance beautiful town village beautiful road disappear enter miserable,,
1144,1144,010E Jonathan Swift 1727 Gullivers travels London 1727 Proj Gutenberg__54_LIT.txt,23.0,"Another time , walking to the top of a fresh mole-hill , I fell to my neck in the hole , through which that animal had cast up the earth , and coined some lie , not worth remembering , to excuse myself for spoiling my clothes .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Another time , walking to the top of a fresh molehill , I fell to my neck in the hole , through which that animal had cast up the earth , and coined some lie , not worth remembering , to excuse myself for spoiling my clothes .",time walk fresh molehill fall neck hole animal cast earth coin lie worth remember excuse spoil clothe,,
1633,1633,019E C E A Armand 1891 Pocket Pharmocopaeia__486_MED.txt,124.0,"The oil distilled in Britain from fresh flowering spearmint , Mentha viridis .",O O O O O O O O O O O O O,False,"The oil distilled in Britain from fresh flowering spearmint , menthe viridis .",oil distil fresh flowering spearmint menthe viridi,,
2371,2371,058E John Charles Sawer 1894 Odorographia__1331_distribution_PER.txt,33.0,"It reddens litmus ; smells strongly when heated , and burns with a very smoky flame , leaving a small quantity of charcoal .",B-1 O O O B-1 I-1 I-1 I-1 O O O O O O O O O O O O O O O O,True,"It readers litmus ; smells strongly when heated , and burns with a very smoky flame , leaving a small quantity of charcoal .",reader litmus smell strongly heat burn smoky flame leave small quantity charcoal,,
938,938,008E Anon 1779 A short history of drugs.txt_distribution.txt,131.0,"FOLIUM INDIA , or MALABATHRUM .",O O O O O O,False,"opium INDIA , or MALABATHRUM .",,,
1077,1077,008E Anon 1779 A short history of drugs.txt_distribution.txt,86.0,"The Root of a Plant growing in China , of our English Dock kind , but considerably larger .",O O O O O O O O O O O O O O O O O O O,False,"The Root of a Plant growing in China , of our English Dock kind , but considerably larger .",root plant grow english dock kind considerably large,,
923,923,008E Anon 1779 A short history of drugs.txt_distribution.txt,118.0,CHINA ROOT .,O O O,False,CHINA ROOT .,,,
1833,1833,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,135.0,( 4 . ),O O O O,False,( 4 . ),,,
8,8,001E Donald Mcdonald 1895 Sweet scented flowers and fragrant leaves__2137_distribution_MED.txt,17.0,"These , among the most easily raised of plants , are enjoyed by the simplest cottage gardeners .",O O O O O O O O O O O O O O O O O O,False,"These , among the most easily raised of plants , are enjoyed by the simplest cottage gardeners .",easily raise plant enjoy simple cottage gardener,,
1469,1469,016E Havelock Ellis 1905 Studies in the Psychology of Sex__1003_SCIE.txt,6.0,"{ Esther , Chapter II , v . 12 . )",O O O O O O O O O O O,False,"{ Esther , Chapter II , i . 12 . )",,,
390,390,003E Stephen Bradwell 1636 PHYSICK FOR THE SICKNESSE Commonly called the PLAGUE.txt_distribution.txt,4.0,As we may reade many were the Plagues inflicted on the Egyptians : and some of us in Indignation wil threaten to plague those that highly offend us .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,As we may ready many were the Plagues inflicted on the Egyptians : and some of us in Indignation wil threaten to plague those that highly offend us .,ready plague inflict indignation threaten plague highly offend,,
476,476,005E Daniel Featley 1636 Clavis Mystica 70 sermons__159_REL.txt,10.0,THE LII .,O O O,False,THE lie .,lie,,
1780,1780,020E A H Swinton 1880 Insect Variety__210_SCIE.txt,6.0,"At other times , the scent spot on the fore wings is replaced by a brush of hair , and that on the hind wing is chalky and fragrant of musk , as may be seen in the common canary-coloured butterflies of the tropics , Callidryas .",B-1 I-1 I-1 O O B-1 I-1 O O O O O O O O O O O O O O O O O O O O O B-1 I-1 I-1 O O O O O O O O O O O O O O O O,True,"At other times , the scent spot on the fore wings is replaced by a brush of hair , and that on the hind wing is chalky and fragrant of musk , as may be seen in the common canary-coloured butterflies of the tropics , Callidryas .",time scent spot fore wing replace brush hair hind wing chalky fragrant musk see common canary colour butterfly tropic,,
2248,2248,052E James Stark 1833 On the influence of colour on heat and odours.txt,2.0,"During the earlier part of that winter I generally wore a light olive-coloured dress ; but happening one day to attend the rooms in black clothes , I was not a little struck by the almost intolerable smell they had acquired .",O O O O O O O O O O O O O O O O O O O O O O O O B-1 I-1 O B-1 O O O O O O O B-1 I-1 I-1 I-1 O O O,True,"During the earlier part of that winter I generally wore a light olive-coloured dress ; but happening one day to attend the rooms in black clothes , I was not a little struck by the almost intolerable smell they had acquired .",early winter generally wear light olive coloured dress happen day attend room black clothe little strike intolerable smell acquire,,
2562,2562,068E Alfred Swaine Taylor 1859 On Poisons__531_distribution_LAW.txt,3.0,The taste is described by Dr .,O O O O O O O,False,The taste is described by do .,taste describe,,
1942,1942,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,233.0,"When the wind is in the north-west or north-north-east one variety is perceived , and when east - north-east the other variety .",B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 O,True,"When the wind is in the northwest or north-north-east one variety is perceived , and when east - northeast the other variety .",wind northwest north north east variety perceive east northeast variety,,
1683,1683,019E C E A Armand 1891 Pocket Pharmocopaeia__486_MED.txt,37.0,"Colourless or pale yellow when recent , but gradually becoming reddish-brown , having in a high degree the odour and taste of cloves .",O O O O O O O O O O O O O O O O O O B-1 O O B-1 I-1 O,True,"Colourless or pale yellow when recent , but gradually becoming reddish-brown , having in a high degree the odour and taste of cloves .",colourless pale yellow recent gradually reddish brown have high degree odour taste clove,,
2624,2624,071E Various eighteenth century responses to theatre smells.txt,10.0,"And notwithstanding it happened to be a very wet afternoon , a great concourse of people for the second gallery attended .",O O O O O O O O O O O O O O O O O O O O O O,False,"And notwithstanding it happened to be a very wet afternoon , a great concourse of people for the second gallery attended .",happen wet afternoon great concourse people second gallery attend,,
