,Unnamed: 0,filename,sentence_id,text,labels,contains_ref,spellchecked_text,normalized_text,Unnamed: 0.1,Number
1176,632,,,"Developers funded hackerspaces, boosting solutions among diverse community innovators globally.",,False,"Developers funded hackerspaces, boosting solutions among diverse community innovators globally",developer fund hackerspace boost solution diverse community innovator globally,1176.0,733.0
429,429,,,"The sweet, chocolatey aroma of brownies baked in the warm kitchen.",,True,The sweet chocolatey aroma of brownies baked in the warm kitchen,sweet chocolatey aroma brownie bake warm kitchen,429.0,430.0
1459,915,,,"Nonprofit organizers coordinated donors, distributing provisions wherever urgent crises emerged.",,False,Nonprofit organizers coordinated donors distributing provisions wherever urgent crises emerged,nonprofit organizer coordinate donor distribute provision urgent crisis emerge,1459.0,1016.0
572,28,,,Bewildered tourists glimpsed ancient carvings etched deep into cliff faces.,,False,Bewildered tourists glimpsed ancient carvings etched deep into cliff faces,bewildered tourist glimpse ancient carving etch deep cliff face,572.0,29.0
120,120,,,"Crisp cucumbers exuded a fresh, watery aroma on the chopping board.",,True,Crisp cucumbers exuded a fresh watery aroma on the chopping board,crisp cucumber exude fresh watery aroma chopping board,120.0,121.0
1949,1405,,,"Pediatric nurses entertained toddlers, distracting them during routine immunization procedures.",,False,Pediatric nurses entertained toddlers distracting them during routine immunization procedures,pediatric nurse entertain toddler distract routine immunization procedure,1949.0,1508.0
1900,1356,,,"Biologists dissected plankton, revealing micro-ecosystems critical for entire oceanic food webs.",,False,Biologists dissected plankton revealing micro-ecosystems critical for entire oceanic food webs,biologist dissect plankton reveal micro ecosystem critical entire oceanic food webs,1900.0,1459.0
1393,849,,,"Online instructors assigned quizzes, measuring student retention following interactive video lessons.",,False,Online instructors assigned quizzes measuring student retention following interactive video lessons,online instructor assign quiz measure student retention follow interactive video lesson,1393.0,950.0
56,56,,,"Freshly brewed coffee released a rich, nutty, and comforting fragrance.",,True,Freshly brewed coffee released a rich nutty and comforting fragrance,freshly brew coffee release rich nutty comforting fragrance,56.0,57.0
479,479,,,"The rich, smoky scent of charred wood filled the artist",,True,The rich smoky scent of charred wood filled the artist,rich smoky scent charred wood fill artist,479.0,480.0
1376,832,,,"Collegiate fraternities hosted benefits, supporting charitable institutions within campus networks.",,False,Collegiate fraternities hosted benefits supporting charitable institutions within campus networks,collegiate fraternity host benefit support charitable institution campus network,1376.0,933.0
1670,1126,,,"Activist coalitions raised petitions, demanding investigations into questionable legislative dealings.",,False,Activist coalitions raised petitions demanding investigations into questionable legislative dealings,activist coalition raise petition demand investigation questionable legislative dealing,1670.0,1227.0
495,495,,,"The sharp, zesty smell of oranges invigorated the bustling juice bar.",,True,The sharp zesty smell of oranges invigorated the bustling juice bar,sharp zesty smell orange invigorate bustling juice bar,495.0,496.0
993,449,,,"Water engineers repaired systems, preventing local shortages amid heat waves.",,False,Water engineers repaired systems preventing local shortages amid heat waves,water engineer repair system prevent local shortage heat wave,993.0,550.0
324,324,,,"The earthy, resinous smell of cedarwood chips perfumed the wooden chest.",,True,The earthy resinous smell of cedarwood chips perfumed the wooden chest,earthy resinous smell cedarwood chip perfume wooden chest,324.0,325.0
999,455,,,"Script consultants reviewed dialogue, smoothing character interactions for film projects.",,False,Script consultants reviewed dialogue smoothing character interactions for film projects,script consultant review dialogue smooth character interaction film project,999.0,556.0
1883,1339,,,"College interns assisted curators, learning archival systems within renowned art museums.",,False,College interns assisted curators learning archival systems within renowned art museums,college intern assist curator learn archival system renowned art museum,1883.0,1442.0
485,485,,,"The earthy, damp scent of wet bark clung to the redwood forest.",,True,The earthy damp scent of wet bark clung to the redwood forest,earthy damp scent wet bark cling redwood forest,485.0,486.0
1957,1413,,,"Opera fans debated interpretations, dissecting vocal styles across historical golden ages.",,False,Opera fans debated interpretations dissecting vocal styles across historical golden ages,opera fan debate interpretation dissect vocal style historical golden age,1957.0,1516.0
1375,831,,,"Chess engines introduced moves, revealing solutions surpassing human strategic foresight.",,False,Chess engines introduced moves revealing solutions surpassing human strategic foresight,chess engine introduce move reveal solution surpass human strategic foresight,1375.0,932.0
282,282,,,"The fresh, herbal scent of parsley brightened the kitchen air.",,True,The fresh herbal scent of parsley brightened the kitchen air,fresh herbal scent parsley brighten kitchen air,282.0,283.0
1708,1164,,,"Storm watchers deployed sensors, documenting atmospheric anomalies preceding tornado formations.",,False,Storm watchers deployed sensors documenting atmospheric anomalies preceding tornado formations,storm watcher deploy sensor document atmospheric anomaly precede tornado formation,1708.0,1265.0
1121,577,,,"Treasury officials printed currency, fortifying economies throughout regional markets globally.",,False,Treasury officials printed currency fortifying economies throughout regional markets globally,official print currency fortifying economy regional market globally,1121.0,678.0
1689,1145,,,"Skaters built ramps, practicing aerial maneuvers perfected at tournaments nationwide.",,False,Skaters built ramps practicing aerial maneuvers perfected at tournaments nationwide,skater build ramp practice aerial maneuver perfect tournament nationwide,1689.0,1246.0
2034,1490,,,"Radiation experts monitored isotopes, tracking half-lives relevant to reactor containment protocols.",,False,Radiation experts monitored isotopes tracking half-lives relevant to reactor containment protocols,radiation expert monitor isotope track half life relevant reactor containment protocol,2034.0,1593.0
1756,1212,,,"Orchestras performed fanfares, rallying supportive audiences seeking grand ceremonial overtures nightly.",,False,Orchestras performed fanfares rallying supportive audiences seeking grand ceremonial overtures nightly,orchestra perform fanfare rally supportive audience seek grand overture nightly,1756.0,1314.0
840,296,,,"High school counselors advised seniors, clarifying scholarship opportunities and career pathways.",,False,High school counselors advised seniors clarifying scholarship opportunities and career pathways,high school counselor advise senior clarify scholarship opportunity career pathway,840.0,397.0
1644,1100,,,"Observers tracked border crossings, preparing humanitarian relief for displaced families.",,False,Observers tracked border crossings preparing humanitarian relief for displaced families,observer track border crossing prepare humanitarian relief displace family,1644.0,1201.0
602,58,,,Delighted children constructed elaborate sandcastles along clear shorelines each sunny weekend.,,False,Delighted children constructed elaborate sandcastles along clear shorelines each sunny weekend,delighted child construct elaborate sandcastle clear shoreline sunny weekend,602.0,59.0
1100,556,,,"Fire investigators gathered forensics, explaining ignition causes behind structural infernos.",,False,Fire investigators gathered forensics explaining ignition causes behind structural infernos,fire investigator gather forensic explain ignition cause structural infernos,1100.0,657.0
1316,772,,,"Election committees validated ballots, confirming outcomes peacefully despite margin differences.",,False,Election committees validated ballots confirming outcomes peacefully despite margin differences,election committee validate ballot confirm outcome peacefully margin difference,1316.0,873.0
494,494,,,"The smoky, rich aroma of black tea steeped in the porcelain teapot.",,True,The smoky rich aroma of black tea steeped in the porcelain teapot,smoky rich aroma black tea steep porcelain teapot,494.0,495.0
2072,1528,,,"Truckers navigated convoys, ensuring swift delivery despite storms threatening rural highways.",,False,Truckers navigated convoys ensuring swift delivery despite storms threatening rural highways,trucker navigate convoy ensure swift delivery storm threaten rural highway,2072.0,1631.0
1073,529,,,"Data analysts visualized trends, revealing preferences shaping brand marketing campaigns.",,False,Data analysts visualized trends revealing preferences shaping brand marketing campaigns,datum analyst visualize trend reveal preference shape brand marketing campaign,1073.0,630.0
290,290,,,"The warm, sugary aroma of caramel apples filled the festival grounds.",,True,The warm sugary aroma of caramel apples filled the festival grounds,warm sugary aroma caramel apple fill festival ground,290.0,291.0
1818,1274,,,"Gubernatorial debates outlined platforms, clarifying candidates",,False,Gubernatorial debates outlined platforms clarifying candidates,gubernatorial debate outline platform clarify candidate,1818.0,1376.0
69,69,,,The sharp tang of lemon zest brightened the kitchen's aroma.,,True,The sharp tang of lemon zest brightened the kitchen's aroma,sharp tang lemon zest brighten kitchen aroma,69.0,70.0
845,301,,,"Renowned orators captivated audiences, delivering speeches on humanitarian achievements worldwide.",,False,Renowned orators captivated audiences delivering speeches on humanitarian achievements worldwide,renowned orator captivate audience deliver speech humanitarian achievement worldwide,845.0,402.0
445,445,,,"A faint, salty sea breeze carried the aroma of wet sand.",,True,A faint salty sea breeze carried the aroma of wet sand,faint salty sea breeze carry aroma wet sand,445.0,446.0
1436,892,,,"Caterers planned menus, balancing nutrition against budget constraints for conferences.",,False,Caterers planned menus balancing nutrition against budget constraints for conferences,caterer plan menu balance nutrition budget constraint conference,1436.0,993.0
432,432,,,"The pungent, sharp smell of onions filled the bustling food market.",,True,The pungent sharp smell of onions filled the bustling food market,pungent sharp smell onion fill bustle food market,432.0,433.0
1455,911,,,"Language teachers introduced conversation drills, boosting vocabulary among adult evening classes.",,False,Language teachers introduced conversation drills boosting vocabulary among adult evening classes,language teacher introduce conversation drill boost vocabulary adult evening class,1455.0,1012.0
865,321,,,"Marketing strategists conducted focus groups, shaping perception through advertising campaigns.",,False,Marketing strategists conducted focus groups shaping perception through advertising campaigns,marketing strategist conduct focus group shape perception advertising campaign,865.0,422.0
1654,1110,,,"Drone footage aided cartographers, generating precise topographical charts across wilderness.",,False,Drone footage aided cartographers generating precise topographical charts across wilderness,drone footage aid cartographer generate precise topographical chart wilderness,1654.0,1211.0
1625,1081,,,"Steel magnates financed apprenticeships, ensuring future generations maintained essential foundry operations.",,False,Steel magnates financed apprenticeships ensuring future generations maintained essential foundry operations,steel magnate finance apprenticeship ensure future generation maintain essential foundry operation,1625.0,1182.0
1934,1390,,,"Animators sketched storyboards, visualizing sequential frames driving dynamic action sequences.",,False,Animators sketched storyboards visualizing sequential frames driving dynamic action sequences,animator sketch storyboard visualize sequential frame drive dynamic action sequence,1934.0,1493.0
1937,1393,,,"Drama students memorized lines, hoping for breakthrough roles in local productions.",,False,Drama students memorized lines hoping for breakthrough roles in local productions,drama student memorize line hope breakthrough role local production,1937.0,1496.0
1087,543,,,"Judges delivered verdicts, balancing factual evidence against governing legal precedents.",,False,Judges delivered verdicts balancing factual evidence against governing legal precedents,judge deliver verdict balance factual evidence govern legal precedent,1087.0,644.0
259,259,,,"The sharp, citrusy smell of grapefruit cleaner brightened the morning chores.",,True,The sharp citrus smell of grapefruit cleaner brightened the morning chores,sharp citrus smell grapefruit cleaner brighten morning chore,259.0,260.0
427,427,,,"The sharp, tangy smell of barbecue sauce coated the grilled ribs.",,True,The sharp tangy smell of barbecue sauce coated the grilled ribs,sharp tangy smell barbecue sauce coat grill rib,427.0,428.0
856,312,,,"Tribal elders recounted legends, nurturing bonds across generations within communities.",,False,Tribal elders recounted legends nurturing bonds across generations within communities,elder recount legend nurture bond generation community,856.0,413.0
693,149,,,"Parades showcased local traditions, featuring elaborate floats during carnival celebrations.",,False,Parades showcased local traditions featuring elaborate floats during carnival celebrations,parade showcase local tradition feature elaborate float carnival celebration,693.0,150.0
1968,1424,,,"Triage nurses prioritized arrivals, easing burdens plaguing busy emergency department staff.",,False,Triage nurses prioritized arrivals easing burdens plaguing busy emergency department staff,triage nurse prioritize arrival ease burden plague busy emergency department staff,1968.0,1527.0
1565,1021,,,"Delivery cyclists navigated shortcuts, optimizing routes in congested metropolitan districts.",,False,Delivery cyclists navigated shortcuts optimizing routes in congested metropolitan districts,delivery cyclist navigate shortcut optimize route congested metropolitan district,1565.0,1122.0
426,426,,,"The fresh, crisp aroma of cucumbers brightened the garden salad.",,True,The fresh crisp aroma of cucumbers brightened the garden salad,fresh crisp aroma cucumber brighten garden salad,426.0,427.0
99,99,,,"The forest floor smelled damp, rich, and alive after the rain.",,True,The forest floor smelled damp rich and alive after the rain,forest floor smell damp rich alive rain,99.0,100.0
361,361,,,"The sweet, fruity aroma of ripe bananas filled the smoothie stand.",,True,The sweet fruity aroma of ripe bananas filled the smoothie stand,sweet fruity aroma ripe banana fill smoothie stand,361.0,362.0
409,409,,,'92s stall.,,True,'92s stall,stall,409.0,410.0
1763,1219,,,"Drone journalists captured footage, providing firsthand accounts of far-flung conflict regions.",,False,Drone journalists captured footage providing firsthand accounts of far-flung conflict regions,drone journalist capture footage provide firsthand account far fling conflict region,1763.0,1321.0
1061,517,,,"Government liaisons coordinated summits, unifying political figures through negotiated agreements.",,False,Government liaisons coordinated summits unifying political figures through negotiated agreements,government liaison coordinate summit unify political figure negotiate agreement,1061.0,618.0
1347,803,,,"Amateur bakers tested techniques, perfecting pastries for future televised cooking competitions.",,False,Amateur bakers tested techniques perfecting pastries for future televised cooking competitions,amateur baker test technique perfect pastry future televise cooking competition,1347.0,904.0
544,0,,,A fearless diver plumbed unexplored reefs beneath gleaming tropical waves.,,False,A fearless diver plumbed unexplored reefs beneath gleaming tropical waves,fearless diver plumb unexplored reef gleam tropical wave,544.0,1.0
907,363,,,"Flight schools introduced simulators, strengthening pilot skills under flight parameters.",,False,Flight schools introduced simulators strengthening pilot skills under flight parameters,flight school introduce simulator strengthen pilot skill flight parameter,907.0,464.0
1083,539,,,"Whale watchers documented breaches, analyzing migrations for marine research projects.",,False,Whale watchers documented breaches analyzing migrations for marine research projects,whale watcher document breach analyze migration marine research project,1083.0,640.0
507,507,,,"The smoky, leathery smell of worn boots filled the small cabin.",,True,The smoky leathery smell of worn boots filled the small cabin,smoky leathery smell wear boot fill small cabin,507.0,508.0
124,124,,,A faint hint of sawdust lingered on the carpenter,,True,A faint hint of sawdust lingered on the carpenter,faint hint sawdust linger carpenter,124.0,125.0
1341,797,,,"Hackers deciphered encryption keys, accessing restricted servers containing research data.",,False,Hackers deciphered encryption keys accessing restricted servers containing research data,hacker decipher encryption key access restrict server contain research datum,1341.0,898.0
695,151,,,"Chess grandmasters calculated strategies, outmaneuvering rivals under intense tournament pressure.",,False,Chess grandmasters calculated strategies outmaneuvering rivals under intense tournament pressure,chess grandmaster calculate strategy outmaneuver rival intense tournament pressure,695.0,152.0
1080,536,,,"Astronomers trained novices, emphasizing precision while tracking celestial phenomena nightly.",,False,Astronomers trained novices emphasizing precision while tracking celestial phenomena nightly,astronomer train novice emphasize precision track celestial phenomena nightly,1080.0,637.0
2067,1523,,,"Finance departments enforced spending caps, preventing fiscal disasters within municipal agencies.",,False,Finance departments enforced spending caps preventing fiscal disasters within municipal agencies,finance department enforce spending cap prevent fiscal disaster municipal agency,2067.0,1626.0
1940,1396,,,"Spelunkers investigated subterranean tunnels, discovering crystals formed over countless damp centuries.",,False,Spelunkers investigated subterranean tunnels discovering crystals formed over countless damp centuries,spelunker investigate subterranean tunnel discover crystal form countless damp century,1940.0,1499.0
1338,794,,,"Microchip manufacturers upgraded foundries, improving yields while reducing failure rates.",,False,Microchip manufacturers upgraded foundries improving yields while reducing failure rates,microchip manufacturer upgrade foundry improve yield reduce failure rate,1338.0,895.0
1610,1066,,,"Stage managers cued lighting, orchestrating drama transitions for immersive audience experiences.",,False,Stage managers cued lighting orchestrating drama transitions for immerse audience experiences,stage manager cue lighting orchestrate drama transition immerse audience experience,1610.0,1167.0
976,432,,,"Pilot training schools taught aerodynamics, building confidence among airline captains.",,False,Pilot training schools taught aerodynamics building confidence among airline captains,pilot training school teach aerodynamic build confidence airline captain,976.0,533.0
65,65,,,"Baking chocolate chip cookies filled the kitchen with warm, sugary notes.",,True,Baking chocolate chip cookies filled the kitchen with warm sugary notes,bake chocolate chip cookie fill kitchen warm sugary note,65.0,66.0
1599,1055,,,"Editor-in-chief compiled articles, curating stories aimed at diverse global readerships.",,False,Editor-in-chief compiled articles curating stories aimed at diverse global readerships,editor chief compile article curate story aim diverse global readership,1599.0,1156.0
2013,1469,,,"Surf lifeguards roamed beaches, overseeing conditions for visitors seeking aquatic excitement.",,False,Surf lifeguards roamed beaches overseeing conditions for visitors seeking aquatic excitement,surf lifeguard roam beach oversee condition visitor seek aquatic excitement,2013.0,1572.0
2098,1554,,,"Futurist authors created anthologies, envisioning utopian societies transcending contemporary socioeconomic hurdles.",,False,Futurist authors created anthologies envisioning utopian societies transcending contemporary socioeconomic hurdles,futurist author create anthology envision utopian society transcend contemporary socioeconomic hurdle,2098.0,1657.0
251,251,,,"A faint, musty smell of damp stone rose from the cellar.",,True,A faint musty smell of damp stone rose from the cellar,faint musty smell damp stone rise cellar,251.0,252.0
1848,1304,,,"Agricultural inspectors examined fields, verifying compliance with eco-friendly harvesting protocols daily.",,False,Agricultural inspectors examined fields verifying compliance with eco-friendly harvesting protocols daily,agricultural inspector examine field verify compliance eco friendly harvesting protocol daily,1848.0,1407.0
2133,1589,,,"University ensembles collaborated live, merging jazz improvisations with baroque structural motifs.",,False,University ensembles collaborated live merging jazz improvisations with baroque structural motifs,university ensemble collaborate live merge jazz improvisation baroque structural motif,2133.0,1692.0
1054,510,,,"Bookstore owners invited authors, hosting signings for appreciative reading communities.",,False,Bookstore owners invited authors hosting signings for appreciative reading communities,bookstore owner invite author host signing appreciative reading community,1054.0,611.0
1560,1016,,,"Buses transported pupils safely, ensuring timeliness for daily educational instruction.",,False,Buses transported pupils safely ensuring timeliness for daily educational instructions,bus transport pupil safely ensure timeliness daily educational instruction,1560.0,1117.0
2111,1567,,,"Aid agencies transported generators, restoring electricity in settlements battered by cyclones.",,False,Aid agencies transported generators restoring electricity in settlements battered by cyclones,aid agency transport generator restore electricity settlement batter cyclone,2111.0,1670.0
963,419,,,"Governors appointed committees, distributing tasks aimed at expanding welfare programs.",,False,Governors appointed committees distributing tasks aimed at expanding welfare programs,governor appoint committee distribute task aim expand welfare program,963.0,520.0
1808,1264,,,"Tea merchants arranged seminars, teaching newcomers regional brewing techniques centuries old.",,False,Tea merchants arranged seminars teaching newcomers regional brewing techniques centuries old,tea merchant arrange seminar teach newcomer regional brewing technique century old,1808.0,1366.0
1190,646,,,"Local filmmakers filmed epics, highlighting folklore among remote hillside communities.",,False,Local filmmakers filmed epics highlighting folklore among remote hillside communities,local filmmaker film epic highlight folklore remote hillside community,1190.0,747.0
944,400,,,"Skilled tailors redesigned costumes, capturing period authenticity for historical reenactments.",,False,Skilled tailors redesigned costumes capturing period authenticity for historical reenactments,skilled tailor redesign costume capture period authenticity historical reenactment,944.0,501.0
1948,1404,,,"Sports therapists treated sprains, speeding recovery for sidelined collegiate athletic hopefuls.",,False,Sports therapists treated sprains speeding recovery for sidelined collegiate athletic hopefuls,sport therapist treat sprain speed recovery sideline collegiate athletic hopeful,1948.0,1507.0
1004,460,,,"Expedition members charted caverns, mapping streams flowing beneath limestone formations.",,False,Expedition members charted caverns mapping streams flowing beneath limestone formations,expedition member chart cavern map stream flow limestone formation,1004.0,561.0
254,254,,,"A faint, spicy aroma of black pepper lingered on the cutting board.",,True,A faint spicy aroma of black pepper lingered on the cutting board,faint spicy aroma black pepper linger cutting board,254.0,255.0
1381,837,,,"Composers merged electronic elements, pioneering genres that enthralled mainstream music fans.",,False,Composers merged electronic elements pioneering genres that enthralled mainstream music fans,composer merge electronic element pioneer genre enthral mainstream music fan,1381.0,938.0
1910,1366,,,"Theater buffs formed blogs, exchanging reflections regarding iconic Shakespearean soliloquies performed.",,False,Theater buffs formed blogs exchanging reflections regarding iconic Shakespearean soliloquies performed,theater buff form blog exchange reflection iconic shakespearean soliloquy perform,1910.0,1469.0
613,69,,,Eager surfers watched massive waves forming beyond the jagged coastal rocks.,,False,Eager surfers watched massive waves forming beyond the jagged coastal rocks,eager surfer watch massive wave form jagged coastal rock,613.0,70.0
185,185,,,The tangy smell of barbecue sauce lingered after the cookout.,,True,The tangy smell of barbecue sauce lingered after the cookout,tangy smell barbecue sauce linger cookout,185.0,186.0
647,103,,,"Diligent nurses hurried between wards, ensuring care for every patient.",,False,Diligent nurses hurried between wards ensuring care for every patient,diligent nurse hurry ward ensure care patient,647.0,104.0
212,212,,,"The rich, chocolatey aroma of brownies baking spread through the house.",,True,The rich chocolatey aroma of brownies baking spread through the house,rich chocolatey aroma brownie bake spread house,212.0,213.0
1630,1086,,,"Independent producers launched crowdfunding, rallying global supporters behind documentary film projects.",,False,"Independent producers launched crowdfunding, rallying global supporters behind documentary film projects",independent producer launch crowdfunding rally global supporter documentary film project,1630.0,1187.0
939,395,,,"Pastoral counselors guided couples, reinforcing emotional health during marital transitions.",,False,Pastoral counselors guided couples reinforcing emotional health during marital transitions,pastoral counselor guide couple reinforce emotional health marital transition,939.0,496.0
316,316,,,The zesty aroma of lemon zest filled the air during baking.,,True,The zesty aroma of lemon zest filled the air during baking,zesty aroma lemon zest fill air bake,316.0,317.0
134,134,,,"Chopped onions filled the air with a sharp, pungent scent.",,True,Chopped onions filled the air with a sharp pungent scent,chop onion fill air sharp pungent scent,134.0,135.0
96,96,,,'92s musty scent was mixed with hay and manure.,,True,'92s musty scent was mixed with hay and manure,musty scent mix hay manure,96.0,97.0
2048,1504,,,"Reporters interviewed neighbors, detailing neighborhood transformations sparked by large infrastructure grants.",,False,Reporters interviewed neighbors detailing neighborhood transformations sparked by large infrastructure grants,reporter interview neighbor detail neighborhood transformation spark large infrastructure grant,2048.0,1607.0
715,171,,,"Horse trainers supervised stable hands, maintaining routines for arrived colts.",,False,Horse trainers supervised stable hands maintaining routines for arrived colts,horse trainer supervise stable hand maintain routine arrive colt,715.0,172.0
2055,1511,,,"Pioneer pilots flew prototypes, confirming performance thresholds in specialized aerospace testing.",,False,Pioneer pilots flew prototypes confirming performance thresholds in specialized aerospace testing,pioneer pilot fly prototype confirm performance threshold specialized aerospace testing,2055.0,1614.0
1748,1204,,,"Developers built prototypes, testing hardware components for next-generation gaming consoles worldwide.",,False,Developers built prototypes testing hardware components for next-generation gaming consoles worldwide,developer build prototype test hardware component generation gaming console worldwide,1748.0,1306.0
188,188,,,"A light, airy floral scent came from the blooming tulips.",,True,A light airy floral scent came from the blooming tulips,light airy floral scent come bloom tulip,188.0,189.0
2045,1501,,,"Expedition crews scaled glaciers, testing equipment vital for polar exploration missions.",,False,Expedition crews scaled glaciers testing equipment vital for polar exploration missions,expedition crew scale glacier test equipment vital polar exploration mission,2045.0,1604.0
321,321,,,"The earthy, smoky smell of tobacco hung in the wooden cigar box.",,True,The earthy smoky smell of tobacco hung in the wooden cigar box,earthy smoky smell tobacco hang wooden cigar box,321.0,322.0
307,307,,,'92s cupboard.,,True,'92s cupboard,cupboard,307.0,308.0
942,398,,,"Security consultants audited networks, detecting vulnerabilities impacting operations across sectors.",,False,Security consultants audited networks detecting vulnerabilities impacting operations across sectors,security consultant audit network detect vulnerability impact operation sector,942.0,499.0
2044,1500,,,"DNA analysts revised databases, combining fragments that clarified paternal lineage links.",,False,na analysts revised databases combining fragments that clarified paternal lineage links,analyst revise database combine fragment clarify paternal lineage link,2044.0,1603.0
1342,798,,,"Farmers employed pollination drones, optimizing orchard yields under declining populations.",,False,Farmers employed pollination drones optimizing orchard yields under declining populations,farmer employ pollination drone optimize orchard yield decline population,1342.0,899.0
1344,800,,,"Mechanics replaced transmissions, boosting reliability across trucking fleets traversing nationwide highways.",,False,Mechanics replaced transmissions boosting reliability across trucking fleets traversing nationwide highways,mechanic replace transmission boost reliability trucking fleet traverse nationwide highway,1344.0,901.0
1983,1439,,,"Curators digitized postcards, preserving vintage travel art highlighting regional nostalgia.",,False,Curators digitized postcards preserving vintage travel art highlighting regional nostalgia,curator digitize postcard preserve vintage travel art highlight regional nostalgia,1983.0,1542.0
1287,743,,,"Gem collectors organized exhibits, displaying minerals gleaned from distant quarries.",,False,Gem collectors organized exhibits displaying minerals gleaned from distant quarries,gem collector organize exhibit display mineral glean distant quarry,1287.0,844.0
1285,741,,,"Mentoring circles empowered novices, bridging skill gaps within software industries.",,False,Mentoring circles empowered novices bridging skill gaps within software industries,mentor circle empower novice bridging skill gap software industry,1285.0,842.0
1938,1394,,,"Historical cartographers redrew boundaries, reflecting treaties enacted after extended territorial disputes.",,False,Historical cartographers redrew boundaries reflecting treaties enacted after extended territorial disputes,historical cartographer redrew boundary reflect treaty enact extend territorial dispute,1938.0,1497.0
210,210,,,"The sweet, citrusy tang of tangerines perfumed the market stall.",,True,The sweet citrus tang of tangerines perfumed the market stall,sweet citrus tang tangerine perfume market stall,210.0,211.0
480,480,,,'92s studio.,,True,'92s studio,studio,480.0,481.0
710,166,,,"Ceremonial drummers performed patterns, uniting dancers across enormous stadium grounds.",,False,Ceremonial drummers performed patterns uniting dancers across enormous stadium grounds,ceremonial drummer perform pattern unite dancer enormous stadium ground,710.0,167.0
1467,923,,,"Astrophysicists measured gravitational waves, unlocking insights into cosmic collisions beyond telescopes.",,False,Astrophysicists measured gravitational waves unlocking insights into cosmic collisions beyond telescopes,astrophysicist measure gravitational wave unlock insight cosmic collision telescope,1467.0,1024.0
220,220,,,"A briny, salty ocean smell accompanied the sound of crashing waves.",,True,A briny salty ocean smell accompanied the sound of crashing waves,briny salty ocean smell accompany sound crash wave,220.0,221.0
1766,1222,,,"Teaching hospitals trained interns, cultivating skilled practitioners for rigorous patient care.",,False,Teaching hospitals trained interns cultivating skilled practitioners for rigorous patient care,teach hospital train intern cultivate skilled practitioner rigorous patient care,1766.0,1324.0
237,237,,,The earthy scent of damp wood chips filled the garden paths.,,True,The earthy scent of damp wood chips filled the garden paths,earthy scent damp wood chip fill garden path,237.0,238.0
817,273,,,"Elder statesmen shared wisdom, guiding novices through shifting diplomatic landscapes abroad.",,False,Elder statesmen shared wisdom guiding novices through shifting diplomatic landscapes abroad,eld statesman share wisdom guiding novice shift diplomatic landscape abroad,817.0,374.0
1762,1218,,,"Coastal watchers compiled tide timetables, guiding surfers across shifting sandbars carefully.",,False,Coastal watchers compiled tide timetables guiding surfers across shifting sandbars carefully,coastal watcher compile tide timetable guide surfer shift sandbar carefully,1762.0,1320.0
1925,1381,,,"Musher teams prepared sleds, trekking polar landscapes under subzero, windswept conditions.",,False,Musher teams prepared sleds trekking polar landscapes under subzero windswept conditions,musher team prepare sled trek polar landscape subzero windswept condition,1925.0,1484.0
1572,1028,,,"Public schools introduced coding, empowering children",,False,Public schools introduced coding empowering children,public school introduce code empower child,1572.0,1129.0
705,161,,,"Festive choirs harmonized melodies, inspiring concertgoers under holiday lighting arrangements.",,False,Festive choirs harmonized melodies inspiring concertgoers under holiday lighting arrangements,festive choir harmonize melody inspire concertgoer holiday lighting arrangement,705.0,162.0
1676,1132,,,"Plastic recycling initiatives soared, encouraging citizens to reduce waste volumes.",,False,Plastic recycling initiatives soared encouraging citizens to reduce waste volumes,plastic recycling initiative soar encourage citizen reduce waste volume,1676.0,1233.0
2128,1584,,,"Track coaches supervised workouts, building stamina within sprint, middle, and distance events.",,False,Track coaches supervised workouts building stamina within sprint middle and distance events,track coach supervise workout build stamina sprint middle distance event,2128.0,1687.0
2014,1470,,,"Board game designers tested mechanics, refining strategy elements for balanced play.",,False,Board game designers tested mechanics refining strategy elements for balanced play,game designer test mechanic refining strategy element balanced play,2014.0,1573.0
13,13,,,Sweet caramelized sugar drifted up from the carnival popcorn stand.,,True,Sweet caramelized sugar drifted up from the carnival popcorn stand,sweet caramelized sugar drift carnival popcorn stand,13.0,14.0
543,543,,,},,True,},,543.0,544.0
1018,474,,,"Opera directors finalized costumes, elevating emotional intensity throughout stage productions.",,False,Opera directors finalized costumes elevating emotional intensity throughout stage productions,opera director finalize costume elevate emotional intensity stage production,1018.0,575.0
2015,1471,,,"Activists disarmed mines, freeing civil populations trapped by longstanding hidden dangers.",,False,Activists disarmed mines freeing civil populations trapped by longstanding hidden dangers,activist disarm mine free civil population trap longstande hide danger,2015.0,1574.0
2049,1505,,,"Think tank leaders convened panels, shaping reforms addressing modern socioeconomic challenges.",,False,Think tank leaders convened panels shaping reforms addressing modern socioeconomic challenges,think tank leader convene panel shape reform address modern socioeconomic challenge,2049.0,1608.0
368,368,,,A faintly herbal smell rose from the chamomile tea being steeped.,,True,A faintly herbal smell rose from the chamomile tea being steeped,faintly herbal smell rise chamomile tea steep,368.0,369.0
281,281,,,"The sweet, fruity scent of ripe peaches perfumed the summer market.",,True,The sweet fruity scent of ripe peaches perfumed the summer market,sweet fruity scent ripe peach perfume summer market,281.0,282.0
1691,1147,,,"Archaeological digs revealed pottery, illuminating trade relationships across ancient settlements.",,False,Archaeological digs revealed pottery illuminating trade relationships across ancient settlements,archaeological dig reveal pottery illuminate trade relationship ancient settlement,1691.0,1248.0
